#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
25989,Redmine,Defect,"",Closed,Normal,Ticket #25959 reproduced,Vasili Korol,"",2017-05-17 18:14,"","","","","",0,2017-05-17 18:01,2017-05-17 18:14,"",Invalid,"","I am unable to re-open the ticket #25959, so I am creating a new one to draw your attention to the fact that i was able to reproduce the problem described there. Previously it was closed as ""non-reproducible"". My version of Redmine is older than the ticket author's, but he claims that the problem is still actual in 3.3.1, if I understand correctly."
25959,Redmine,Defect,"",Closed,Normal,"""Smile of the death"" problem",Maxim Kru?ina,"",2017-05-17 18:11,"","","","","",0,2017-05-17 13:17,2017-05-17 14:33,"",Invalid,3.3.1,"Hi, just pasted this string into Ticket description (or comment) and it will crash Redmine:
A druh? v?c, mo?n? bych ten pruh dole, sv?tle modrou, vym?nil za na?? tmav? modrou "
25876,Redmine,Patch,"",Closed,Normal,Gantt chart shows % done even if the field is disabled for the tracker,Jens Kr?mer,"",2017-06-15 06:49,Gantt,3.4.0,"","","",0,2017-05-17 02:55,2017-06-15 06:49,"","","","When disabling the _% done_ field for a given tracker, issues of this tracker still have _x %_ in their label in the gantt chart. The attached patch fixes this by checking @issue.disabled_core_fields@ when building the label."
25868,Redmine,Defect,"",Needs feedback,Normal,Can't upload over 2GB file,allen chen,"",2017-05-17 16:04,Attachments,"","","","",0,2017-05-17 02:24,"","","","","I use bitnami-redmine-3.3.3-0-windows-installer.exe to install Redmine.
My OS is win7 64 bit.
I set the upload file limit to 4GB.
But when I upload the large file that over 2 GB file it will show Internal Server error.

The Productions.log show below.

Processing by AttachmentsController#upload as JS
  Parameters: {""attachment_id""=>""1"", ""filename""=>""release1.tgz"", ""content_type""=>""application/gzip""}
  Current user: admin (id=1)
Completed 500 Internal Server Error in 140ms (ActiveRecord: 78.0ms)

RangeError (bignum too big to convert into `long'):
  app/controllers/attachments_controller.rb:92:in `upload'
  lib/redmine/sudo_mode.rb:63:in `sudo_mode'
"
25867,Redmine,Defect,"",New,Normal,Assignable users should respect database collation,Pavel Rosick?,"",2017-05-18 21:58,Database,"","","","",0,2017-05-16 22:10,"","","","","mysql collation: utf8_general_ci
['a','u','?'] should be sorted as ['a','?','u'] but because of ruby sort it's reordered back as ['a','u','?']

<pre>
  def assignable_users
    users = project.assignable_users(tracker).to_a
    users << author if author && author.active?
    if assigned_to_id_was.present? && assignee = Principal.find_by_id(assigned_to_id_was)
      users << assignee
    end
    
    users.uniq.sort
  end
</pre>

I can provide a patch, are you interested or is it desired behaviour?

<pre>
Environment (not important, all redmine versions and databases are affected):
  Redmine version                3.3.3.devel.16557
  Ruby version                   2.1.5-p273 (2014-11-13) [x64-mingw32]
  Rails version                  4.2.8
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.9.5
  Git                            2.11.0
  Filesystem
Redmine plugins:
  no plugin installed
</pre>"
25861,Redmine,Patch,"",Closed,Normal,CSV Importer - handle UndefinedConversionErrors,Jens Kr?mer,Jean-Philippe Lang,2017-06-06 22:56,Importers,3.2.7,"","","",0,2017-05-16 11:07,2017-06-06 22:56,"","","","The CSV import already handles a couple of Exceptions that may happen when the user-selected encoding does not match the real encoding of the CSV (or it contains otherwise illegal byte sequences). We recently encountered @Encoding::UndefinedConversionError@, which is not yet caught by that error handling. The attached patches add a test case and a fix for that."
25858,Redmine,Defect,"",Closed,Normal,Easy Gantt crashes my browser Firefox,Niti Panchal,"",2017-05-16 12:06,"","","","","",0,2017-05-16 08:26,2017-05-16 12:06,"",Invalid,"",So every time I use Project Gantt my browser crashes. But when i use Easy Gantt for a specific project it work. i reinstalled the browser it is stillt he same problem. We are group of people using this tool but for some poeple it works for some it does not
25853,Redmine,Patch,"",New,Normal,Move left bottom links from project settings above,Marius BALTEANU,"",2017-09-02 05:15,UI,4.1.0,"","","",0,2017-05-15 21:50,"","","","","This patch is related to #24720 where all ""New item"" links were been moved above the list. 

There are three more links left under the list and I think it's better to have them all above the list:
1. ""Close completed versions"" from Versions tab
2. ""Delete"" from Wiki tab
3. ""Reset"" from Activities tab

I've attached 2 patches:

h3. move_close_completed_versions_above.patch

* adds the ""icon"" and ""icon-lock"" classes to the link (the same icon is used for button ""Close project"") 
* adds a class ""left"" for existing contextual class to let the icons aligned to left (according to the #24720)

h3. move_delete_and_reset_above_the_list.patch

* moves the ""Delete"" link from wiki tab on the same line with the wiki input field. I find it more natural to be there.
* moves the ""Reset"" link from activities above the list.
 
I made this patch after I find out that our users didn't know about the button ""Close completed version"" which is very well hidden when the projects have many versions. "
25846,Redmine,Defect,"",Needs feedback,Normal,Repository directory listing: ActionView::Template::Error (incompatible character encodings: ASCII-8BIT and UTF-8),Marc Vollmer,"",2017-10-05 17:25,SCM,"","","","",0,2017-05-15 10:42,"","","",3.3.3,"Hello,

we have added 4 repositories (Git Remote) as projectarchvies to redmine.
When we open those repositories in the projectarchive view 3 of them work, one gives the following error:

<pre>
Started GET ""/projects/XXX/repository/XXX"" for XXX.XXX.XXX.XXX at 2017-05-15 10:10:00 +0200
Processing by RepositoriesController#show as HTML
  Parameters: {""id""=>""XXX"", ""repository_id""=>""XXX""}
  Current user: XXX (id=135)
  Rendered repositories/_navigation.html.erb (38.5ms)
  Rendered repositories/_breadcrumbs.html.erb (0.9ms)
  Rendered repositories/_dir_list_content.html.erb (10.4ms)
  Rendered repositories/_dir_list.html.erb (10.9ms)
  Rendered repositories/show.html.erb within layouts/base (53.8ms)
Completed 500 Internal Server Error in 168ms (ActiveRecord: 3.5ms)

ActionView::Template::Error (incompatible character encodings: ASCII-8BIT and UTF-8):
     8:                :locals => { :path => @path, :kind => 'dir', :revision => @rev } %></h2>
     9:
    10: <% if !@entries.nil? && authorize_for('repositories', 'browse') %>
    11:   <%= render :partial => 'dir_list' %>
    12: <% end %>
    13:
    14: <%= render_properties(@properties) %>
  app/views/repositories/show.html.erb:11:in `_app_views_repositories_show_html_erb__1302325350339252382_70155590060320'
  app/controllers/repositories_controller.rb:125:in `show'
  lib/redmine/sudo_mode.rb:63:in `sudo_mode'
</pre>

My first guess was that theres a directory of file in the repository that has an invalid char as a name, so I wrote a little script to check all filenames against a regex and we just found a file containing a ~ in the name.

We had this repository working before, so the file must be added in the last 1 to 2 month but the file containing the ~ was added 2 years ago.

I already tried to re add the repository with no success and other repositories I added as a test also work.

Thanks for your help in advance!"
25829,Redmine,Defect,"",Closed,Normal,mysql2 0.3 gem doesn't properly close connections,Pavel Rosick?,Jean-Philippe Lang,2017-05-27 09:33,Gems support,3.2.7,"","","",0,2017-05-13 00:27,2017-05-27 09:33,"",Fixed,2.0.0,"Hi,
I found that mysql2 (0.3.21) doesn't properly closing connections.

Our mysql's error logs are full of these warnings
<pre>
11797 [Warning] Aborted connection 12561 to db: 'test' user: 'test' host: '127.0.0.1' (Got an error reading communication packets)
11798 [Warning] Aborted connection 12561 to db: 'test' user: 'test' host: '127.0.0.1' (Got an error reading communication packets)
11799 [Warning] Aborted connection 12561 to db: 'test' user: 'test' host: '127.0.0.1' (Got an error reading communication packets)
...
</pre>

it is already fixed, but the change wasn't backported to the 0.3.x branch
https://github.com/brianmario/mysql2/issues/606

I can confirm the issue is gone after upgrading to the current version 0.4.6.

This version is still compatible with Ruby 1.9+ and it passes redmine tests. I also run our specs and it looks like everything is ok.

Notable changes:
<pre>
* mysql 8 support
* prepared statements support
* connection.close/shutdown fix
* many bugfixes
</pre>

Full changelog:
https://github.com/brianmario/mysql2/releases"
