#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
23233,Redmine,Defect,"",Closed,Normal,redming changing port,Max Singian,"",2016-07-04 05:31,"","","","","",0,2016-07-04 05:01,2016-07-04 05:31,"",Invalid,"","Hello, how can i change the port on my redmine? can you guys give me steps? cause i tried on httpd.conf
Listen 8008
NameVirtualHost *:8008
<VirtualHost *:8008>
     DocumentRoot /var/www/redmine/public
</VirtualHost>
 it doesnt work"
23224,Redmine,Defect,"",New,Normal,Datepicker doesn't obey the user's settings format,Maxim Kru?ina,"",2017-05-25 15:03,UI,"","","","",0,2016-07-01 16:20,"","関連している #23414, 関連している #23892, 次のチケットが重複 #24575","",3.3.0,"I would like to use date format: yyyy-mm-dd (so I have this time format in my settings), but redmine is displaying probably the browser's default langaue date format - see screenshots."
23222,Redmine,Defect,"",Closed,Normal,Unable to assign ticket to other users in project,Craig Carnell,"",2016-07-01 16:17,"","","","","",0,2016-07-01 15:19,2016-07-01 16:17,"",Invalid,"","I upgraded from Redmine 2.x to 3.2.3 and now we have the following issue. In the Assignee: field when updating a task users can now only see in the drop down:

<< me >>
<< Author >>
the person it is assigned to
their own account

In the previous version of Redmine, anybody in the project could be selected.

We also have Easy Redmine 2016 installed.
"
23208,Redmine,Defect,"",Closed,Normal,Changing wiki parent crash,Milos Corak,"",2016-06-30 20:23,Wiki,"","","","",0,2016-06-30 15:21,2016-06-30 20:23,"",Invalid,3.2.0,"Redmine crash when I try to change parent id on wiki page.

Internal error

Log:

<pre>
  Parameters: {""utf8""=>""?"", ""authenticity_token""=>""3P/QNO4+5wWOcbRoqUy8vsnlvNT1iUXHjcpWQjNH+B4nfeZVcAFBo0n21/l44WcufN5F2+U4NIOBVFWaK
D22kQ=="", ""content""=>{""version""=>""11"", ""text""=>""h1. PVv3xxx identification List\r\n\r\n\r\nh2. Lookup Table By FW Name (write to reg
ister 0x007E)\r\n\r\n|_. FW |_. fw_id (hex) |_. fw_id (dec) |  \r\n| F77 | 0x464D | 17997 |\r\n| G77 | 0x474D | 18253 |\r\n| G81 | 0
x4751 | 18257 |\r\n| H77 | 0x484D | 18509 |\r\n| J77 | 0x4A4D | 19021 |\r\n| K81 | 0x4B51 | 19281 |\r\n| K82 | 0x4B52 | 19282 |\r\n|
 M80 | 0x4D50 | 19792 |\r\n| M83 | 0x4D53 | 19795 |\r\n| M84 | 0x4D54 | 19796 |\r\n| M85 | 0x4D55 | 19797 |\r\n| M87 | 0x4D57 | 1979
9 |\r\n| M93 | 0x4D5D | 19805 |\r\n| N78 | 0x4E4E | 20046 |\r\n| P7A | 0x507A | 20602 |\r\n| P92 | 0x505C | 20572 |\r\n| S14 | 0x530
E | 21262 |\r\n| S17 | 0x5311 | 21265 |\r\n| S18 | 0x5312 | 21266 |\r\n| S5D | 0x535D | 21341 |\r\n| S91 | 0x535B | 21339 |\r\n| T74
 | 0x544A | 21578 |\r\n| W10 | 0x570A | 22282 |\r\n| X086 | 0x5856 | 22614 |\r\n\r\nh2. Equation (str -> id)\r\n\r\n<pre><code class
=\""python\"">\r\nfw_string = 'F77'\r\nletter = ord(fw_string[0])\r\nnumber = None\r\n\r\nif re.search('[A-F]', fw_string[1:].upper())
:\r\n    number = int(fw_string[1:], 16)\r\nelse:\r\n    number = int(fw_string[1:])\r\n\r\nfw_id = (letter << 8) + number\r\n</code
></pre>"", ""comments""=>""""}, ""wiki_page""=>{""parent_id""=>""20"", ""tag_list""=>""""}, ""commit""=>""Save"", ""project_id""=>""firmware-modules"", ""id
""=>""Pv3xxx_identification""}
  Current user: corakm (id=1)
Completed 500 Internal Server Error in 39ms (ActiveRecord: 5.7ms)

NoMethodError (undefined method `scoped' for #<Class:0x00000002c75360>):
  app/models/wiki_page.rb:216:in `block in save_with_content'
  app/models/wiki_page.rb:215:in `save_with_content'
  app/controllers/wiki_controller.rb:154:in `update'
  lib/redmine/sudo_mode.rb:63:in `sudo_mode'





Environment:
  Redmine version                3.2.0.stable
  Ruby version                   2.1.8-p440 (2015-12-16) [x86_64-linux]
  Rails version                  4.2.5
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.7.14
  Git                            1.8.3.1
  Filesystem                     
Redmine plugins:
  clipboard_image_paste          1.10
  quick_edit                     0.0.9
  quick_view                     0.2.0
  redmine_base_deface            0.0.1
  redmine_checklists             3.1.3
  redmine_custom_reports         0.1.5
  redmine_dashboard              2.7.0
  redmine_dmsf                   1.5.6
  redmine_documents              1.0.0
  redmine_documents_short        0.4.0
  redmine_editor_preview_tab     0.1.5
  redmine_github_hook            2.2.0
  redmine_highlightjs            1.0.3
  redmine_issue_templates        0.1.1
  redmine_jstoolbar_ext          0.2.1
  redmine_jstoolbar_ext_coderay  0.2.0
  redmine_jstoolbar_ext_images   0.3.1
  redmine_mail_reminder          3.0.0.0001
  redmine_maintenance_mode       2.0.1
  redmine_mylyn_connector        2.8.2.stable
  redmine_per_project_formatting 0.0.4
  redmine_percent_done           1.0.0
  redmine_revision_branches      0.3.1
  redmine_silencer               0.4.1
  redmine_tags                   3.1.1
  redmine_tweaks                 0.5.7
  redmine_wiki_extensions        0.7.0
  redmine_wiki_toc               0.0.3
  release_logs                   1.0.0
  wiking                         1.0.0b
</pre>"
23206,Redmine,Defect,"",Closed,Normal,Wrong filters are applied when exporting issues to CSV with blank filter,Go MAEDA,Jean-Philippe Lang,2016-07-10 09:46,Issues filter,3.2.4,"","","",0,2016-06-30 08:48,2016-07-10 09:46,"",Fixed,3.2.1,"Steps to reproduce:

1. Go to ""Issues"" page.
2. Clear ""Status"" check box in ""Filters"" and click apply. You will see all (open and closed) issues in the project.
3. Export issues to a CSV file by clicking ""CSV"" link. The CSV file should contain open and closed issues, but actually it contains open issues only.

No problem in 3.1-stable. Maybe this is a regression caused by #22108.

Attached a patch to fix this problem."
23200,Redmine,Defect,"",Closed,Normal,"""Private Notes"" setting is removed on page reload",Jon Goldberg,"",2016-06-30 04:54,Issues,"","","","",0,2016-06-29 21:50,2016-06-30 04:54,"",Invalid,3.2.2,"When a user encounters the ""The issue has been updated by an other user while you were editing it."" dialog, the ""Private notes"" box is set to unchecked, even if the user has checked the box.  If that user selects ""Apply my changes anyway"" or ""Add my notes and discard my other changes"", they will submit a private note publicly, leading to much embarassment!

Steps to replicate:

    Have user A start a note on an issue.
    Have user B start a note on an issue.
    Have user A submit their comment.
    Have user B submit their comment with the ""private note"" box checked.

User B will be informed that another comment has been posted. Do they
want to submit their changes anyway, or submit just the comment without
other changes?

    User B selects ""submit the comment without other changes"".

Expected result:
User B's comment is private.

Actual result:
User B's comment is public.

On page reload, the ""Private Notes"" value should remain the same."
23199,Redmine,Defect,"",Closed,Normal,redmine:email:receive_imap change status did not work,Mutsu Yakumo,"",2016-09-28 18:49,Email receiving,"","","","",0,2016-06-29 18:49,2016-06-29 19:09,"",Invalid,3.2.0,"Hello,

when I or a customer create a ticket via email with the following command:
rake redmine:email:receive_imap RAILS_ENV=""production"" host=*our host* port=993 ssl=SSL username=*Username* password=*password* project=it-test tracker=""Service Call"" status=""update"" allow_override=project,tracker,priority,category,status

so everything works fine.
The Ticket will be create with the Status ""update""

The Problem will start now, after someone changed the Status of the Ticket, for Example ""in Progress"" or ""Resolved""
and the costumer write an answer to his Ticket (in the Subjekt: ""AW: [IT-Test - #642] status2"")
the status will not change to ""update"" back after I run my command again.

The Comment will be updated, but not the Status,
That is a big problem after a Ticket is closed... nobody see the update.

Is this a bug that the status will not change by an update via Mail?
And have anyone a solution for me? For example reopen a case after the status is closed, or open a new one?
"
23198,Redmine,Defect,"",New,Normal,Group by Category does not group across projects,@ go2null,"",2017-04-14 23:41,Issues filter,"","","","",0,2016-06-29 16:30,"","関連している #8192, 関連している #26023","","","Example: 
* I have a category called ""Documentation"" in two different projects.
* I go to '""Projects"":/projects and choose ""View all issues"":/issues
* Then I expand *Options* and select *Group results by* @Category@.
* There are two grouping for @Documentation@, one per project.

It appears that the grouping is done by @category_id@, not @category.name@.


"
23197,Redmine,Defect,"",Closed,Normal,Error While executing rake db:migrate,Kamlesh Maurya,"",2016-06-29 15:51,"","","","","",0,2016-06-29 15:37,2016-06-29 15:51,"",Invalid,3.1.3,"Hi,
While executing command'rake db:migrate_plugins RAILS_ENV=production' we encounter error
""
rake aborted!
LoadError: cannot load such file -- holidays\ca
C:/Sites/redmine-3.2.3/plugins/redmine_schedules/init.rb:4:in `<top (required)>'

C:/Sites/redmine-3.2.3/lib/redmine/plugin.rb:155:in `block in load'
C:/Sites/redmine-3.2.3/lib/redmine/plugin.rb:146:in `each'
C:/Sites/redmine-3.2.3/lib/redmine/plugin.rb:146:in `load'
C:/Sites/redmine-3.2.3/config/initializers/30-redmine.rb:21:in `<top (required)>""

We setup the redmine with below configuration
Environment:
  Redmine version                3.2.3.stable
  Ruby version                   2.2.4-p230 (2015-12-16) [i386-mingw32]
  Rails version                  4.2.5.2
  Environment                    production
  Database adapter               Mysql2
SCM:
  Git                            1.9.4
  Filesystem                     
Redmine plugins:
  easy_wbs                       2016-0.0
  redmine_planning               1.0.0"
23196,Redmine,Patch,"",Closed,Normal,Speed up Project.allowed_to_condition,Jan from Planio www.plan.io,Jan from Planio www.plan.io,2017-01-21 10:39,Performance,"","","","",0,2016-06-29 14:34,2017-01-21 10:39,関連している #21608,"","","In cases where there are many issues in a project and the Redmine instance has many projects with many enabled modules overall, @Project.allowed_to_condition@ can get painfully slow (>10 sec for a request in our tests on server grade hardware at ""Planio"":https://plan.io/redmine-hosting with large Redmine databases) because the subselect in source:trunk/app/models/project.rb@15586#L184 will get executed for each of the issues found in the project hierarchy. 

Since the list of project ids returned by this query will be static for the scope of the call, it makes sense to cache it. In our tests, this results in a significant speedup (milliseconds vs. seconds).

A patch against current trunk is attached."
