#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
24592,Redmine,Defect,"",Closed,High,Cannot create new project,Paul C.,"",2016-12-16 01:25,Projects,"","","","",0,2016-12-12 19:42,2016-12-16 01:25,"",Invalid,3.3.1,"I can't create any new project or subproject in my redmine instance. 

When I insert all necessary data in the form and submit, nothing happens. No error is shown, only the ""new project page"" is loaded again, with empty fields. I can't find anything useful in the log-files. The same applies for creating subprojects or copying projects.

The configuration:

Environment:
  Redmine version                3.3.1.stable
  Ruby version                   2.2.3-p173 (2015-08-18) [x86_64-linux]
  Rails version                  4.2.7.1
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.8
  Git                            1.9.1
  Filesystem                     
Redmine plugins:
  redmine_dmsf                   1.5.7

All other functions of redmine are working fine! This is the only issue I have (but unfortunately a severe one). 

Is this a Redmine bug, a DMSF plugin bug or misconfiguration?

Thank you!!"
24587,Redmine,Patch,"",Closed,Normal,Improve custom fields list performance,Thomas L?ber,Jean-Philippe Lang,2016-12-13 20:50,Performance,3.4.0,"","","",0,2016-12-12 13:58,2016-12-13 20:50,"","","","The custom fields list displays the number of projects the issue custom field is used in by doing a database query for each custom field:

 custom_field.projects.count

To improve the performance dramatically when there are really lots of issue custom fields the counts should be pre-loaded with a single database query:

 @custom_fields_projects_count = IssueCustomField.where(is_for_all: false).joins(:projects).group(:custom_field_id).count

In the view the counts can then be accessed by:

 @custom_fields_projects_count[custom_field.id]

A patch file is attached.

Regards,
Thomas
"
24582,Redmine,Defect,"",Closed,Low,Time Report Week does not honor Start day in Settings,Matthew Paul,"",2016-12-11 22:54,Time tracking,"","","","",0,2016-12-11 20:32,2016-12-11 22:54,次のチケットと重複 #13547,Duplicate,3.2.0,"Administration>Settings>Display>Start Calendar on>Monday
Project>Overview>Spent Time>Report
Date>Last Week
Report>Details>Days>Add>Issue
Should display Mon-Sun. Instead Displays Mon-Sat
Same for if you do This Week on a sunday - should display Mon-Sun but instead displays a single day - today - because it uses today (sun) as day 1 of new week instead of correctly calculating today as the day 7 of this week.

Environment:
  Redmine version                3.2.0.stable
  Ruby version                   2.1.8-p440 (2015-12-16) [x86_64-linux]
  Rails version                  4.2.5
  Environment                    production
  Database adapter               Mysql2

"
24581,Redmine,Patch,"",New,Normal,Save spent time filters in session in order to have the same behaviour as for issue filters,Marius BALTEANU,"",2016-12-16 09:23,Time tracking,"","","","",0,2016-12-11 11:43,"","","","","The issue filters are persistent between the Redmine pages until your session expires.  I think that It'll be very useful to have the same behaviour also for time entries filters (especially starting with version 3.4.0 where a new tab named ""Spent time"" was added) .

Currently, the filters are cleared after you leave the tab.

To reproduce:
* Go to the spent time tab
* Create a filter
* Navigate to issues tab
* Return to the spent time tab
* Observe that the filters are reseted.
"
24578,Redmine,Patch,"",Closed,Normal,"Remove unused CSS class "".icon-details""",Go MAEDA,Jean-Philippe Lang,2016-12-16 09:02,Code cleanup/refactoring,3.4.0,"","","",0,2016-12-11 08:30,2016-12-16 09:02,関連している #23031,"","","Related to #23031#note-1.

<pre><code class=""diff"">
Index: public/stylesheets/application.css
===================================================================
--- public/stylesheets/application.css	(revision 16055)
+++ public/stylesheets/application.css	(working copy)
@@ -1230,7 +1230,6 @@
 .icon-lock, .icon-locked  { background-image: url(../images/locked.png); }
 .icon-unlock  { background-image: url(../images/unlock.png); }
 .icon-checked  { background-image: url(../images/toggle_check.png); }
-.icon-details  { background-image: url(../images/zoom_in.png); }
 .icon-report  { background-image: url(../images/report.png); }
 .icon-comment, .icon-comments  { background-image: url(../images/comment.png); }
 .icon-summary  { background-image: url(../images/lightning.png); }
</pre><code>"
24575,Redmine,Defect,"",Closed,Normal,Inconsistent date format in Date pickers,Thierry Ruffier-Lanche,"",2016-12-10 10:53,UI,"","","","",0,2016-12-09 18:22,2016-12-10 10:53,次のチケットと重複 #23224,Duplicate,3.3.1,"Date pickers should use user locale settings (or global redmine setting if forced)

Actually, they use user browser locale settings."
24572,Redmine,Patch,"",Closed,Normal,Spanish label_search_open_issues_only: translation change,Javier Men?ndez Rizo,"",2017-01-20 04:21,Translations,3.4.0,"","","",0,2016-12-09 13:56,2017-01-20 04:21,"","","","Changing label_search_open_issues_only, for a correct translation in Spanish"
24570,Redmine,Defect,"",New,Normal,Migrating from Trac to Redmine [Trac2Redmine],F B,"",2017-01-02 17:47,Importers,"","","","",0,2016-12-09 12:49,"","","",3.3.1,"Hello everyone, I used to work on a project about migrating our system from trac to redmine.

This summer at my first attempt I was able to migrate some parts of our bug tracking database.

!http://imgur.com/a/jIXOU!

But, know I see that there is a new stable releases, I want to migrate completely this time.

Is there anyone who accomplished migration completely?

*at the attachment you can see my migrate_from_trac.rake file, which is edited due to:
-self.inheritance_column = :none instead of set_inheritance_column :none
-self.primary_key = 'name' instead of #set_primary_key :name
-correcting the rake file according to *timestamps patch"
24557,Redmine,Defect,"",New,Normal,Update time zones databese on the web site http://www.redmine.org,VVD VVD,Jean-Philippe Lang,2016-12-08 00:36,Website (redmine.org),"","","","",0,2016-12-07 22:57,"","","","","Time zones databese on the web site http://www.redmine.org is old and incorrect.

2 years ago Moscow time zone was changed to UTC+3 (without summer/winter), but on the web site http://www.redmine.org Moscow time is UTC+4 (without summer/winter)."
24548,Redmine,Defect,"",Closed,Normal,Detailed steps required to install redcase plugin ,Yogesh Lele,"",2017-01-03 16:18,"","","","","",0,2016-12-07 07:28,2016-12-13 21:20,"",Invalid,3.3.1,"I have followed the steps to install plugin for redmine from redmine official site. The information is available in brief  for a user like me ( who has no knowledge of programming) I am finding difficulties in installing redcase plugin. I could install the plugin but not able to see the 'test case' tab on the UI though redcase plugin gets listed under plugin section.

It will be great if  the steps to install the plugin is descriptive. if sample example issadded in the document is highly appriciated. I have used redmine ova published by turnkey and I am trying to install redcase 1.0 plugin on the same vm. My default redmine folder is located under  /var/www/redmine

thanks,
Yogesh"
