#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
20799,Redmine,Defect,"",Needs feedback,Normal,Incorrect language when set to Portuguese Brazilian,Fernando Possebon,"",2015-10-20 04:13,I18n,"","","","",0,2015-09-21 17:53,"","","",3.1.1,"I'm using the Redmine 3.1.1 version and when I set the default language or the user language preference to Portuguese Brazilian, the Redmine loads the Portuguese language.

I looked at database on settings table, to check if the information was written correct there, and there is stored the value pt-BR.

I looked at config/locales folders and there is a pt-BR.yml file there, with all values.

I did a test: renamed the pt.yml (Portuguese Portugal) and restarted the Redmine application. After the rename, Redmine starts in English. 

That's means that even the language is set to pt-BR, Redmine looks for the pt.yml file."
20795,Redmine,Defect,"",New,Normal,CSS style gets stripped from the tag,Nikolay Epifanov,"",2015-10-21 04:16,Text formatting,"","","","",0,2015-09-21 10:58,"","","","","Hi,

""word-wrap:break-word"" CSS style gets stripped from the tag.
See example below.

p{color:blue;word-wrap:break-word;width:13em;}. verylonglinezzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz"
20793,Redmine,Defect,"",Closed,Normal,Perl authentication is not working,Daniel M?ller,"",2015-10-19 12:29,"","","","","",0,2015-09-21 10:36,2015-10-16 06:41,"",Invalid,3.1.1,"I was able to install Redmine 3.1.0 on an Ubuntu server (15.04). Now, I want to integrate hgweb (Mercurial). the configuration of Apache is easy:
<pre>
        PerlLoadModule Apache::Redmine
        ScriptAlias /hg  ""/var/www/html/hg/hgweb.cgi""
        <Location /hg >
            AuthType Basic
            AuthName ""Redmine Mercurial Repository""
            AuthUserFile /dev/null
            Require valid-user
            #Redmine auth
            PerlAccessHandler Apache::Authn::Redmine::access_handler
            PerlAuthenHandler Apache::Authn::Redmine::authen_handler
            RedmineDSN ""DBI:mysql:database=redmine;host=localhost""
            RedmineDbUser ""redmine""
            RedmineDbPass ""redmine""
            #RedmineCacheCredsMax 10
        </Location>
</pre>
hgweb is working well if I comment out the redmine auth parts. If I try to authenticate with redmine I always get an _401 Unauthorized_ message.
Apache error.log:
<pre>
[Wed Sep 16 17:23:47.447109 2015] [auth_basic:error] [pid 14574:tid 139847437932288] [client x.x.x.x:45706] AH01618: user transporter not found: /hg/
[Wed Sep 16 17:23:53.075982 2015] [auth_basic:error] [pid 14574:tid 139847446324992] [client x.x.x.x:45712] AH01618: user transporter not found: /hg/
[Wed Sep 16 17:23:57.296066 2015] [auth_basic:error] [pid 14574:tid 139847356380928] [client x.x.x.x:45712] AH01618: user transporter not found: /hg/
[Wed Sep 16 17:24:01.422917 2015] [auth_basic:error] [pid 14574:tid 139847347988224] [client x.x.x.x:45712] AH01618: user transporter not found: /hg/
</pre>

I can login into my redmine installation with the used username and password, but it's not working over the pearl module.

I also checked a test directory with simple html files <pre>Alias /test/ ""/var/www/html/test/""
<Directory "" /var/www/html/test/"">
    Order allow,deny
    Allow from all
    Require all granted
</Directory>
<Location /test >
    AuthType Basic
    AuthName ""Redmine Test Portal""
    AuthUserFile /dev/null
    Require valid-user
    PerlAccessHandler Apache::Authn::Redmine::access_handler
    PerlAuthenHandler Apache::Authn::Redmine::authen_handler
    RedmineDSN ""DBI:mysql:database=redmine;host=localhost""
    RedmineDbUser ""redmine""
    RedmineDbPass ""redmine""
    #RedmineCacheCredsMax 10
</Location>
</pre>


<pre>Environment:
  Redmine version                3.1.1.stable
  Ruby version                   2.2.1-p85 (2015-02-26) [x86_64-linux]
  Rails version                  4.2.4
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.10
  Mercurial                      3.1.2
  Git                            2.1.4
  Filesystem                     
Redmine plugins:
  no plugin installed</pre>

See: message#48315"
20791,Redmine,Patch,"",Closed,Normal,Traditional Chinese translation (to r14618),ChunChang Lo,"",2015-10-31 12:41,Translations,"","","","",0,2015-09-21 09:00,2015-10-20 13:42,コピー元 #20147,"","","* New
** field_total_estimated_hours
* Changed
** label_total_spent_time
"
20788,Redmine,Defect,"",New,Low,REST API with JSON content missing some keys,邵 岸,"",2016-03-28 08:16,REST API,Candidate for next minor release,"","","",0,2015-09-21 05:46,"","","",2.6.7,"if an issue IS NOT private，using ""GET /issues/<this_issue_id>.xml"" can get ""<is_private>false</is_private>"" in the response;but if using ""GET /issues/<this_issue_id>.json"", there is no ""is_private"" key fonud in the response.

and the similar:
if a project IS NOT public，using ""GET /projects/<this_project_id>.xml"" can get ""<is_public>false</is_public>"" in the response;but if using ""GET /issues/<this_project_id>.json"", there is no ""is_public"" key fonud in the response.


Environment:
  Redmine version                2.6.6.stable
  Ruby version                   2.0.0-p645 (2015-04-13) [x86_64-linux]
  Rails version                  3.2.22
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.7.10
  Filesystem                     
Redmine plugins:
  redmine_cas                    1.2.1"
20785,Redmine,Patch,"",Closed,Normal,Polish translation update for 3.1-stable,Sebastian Paluch,"",2015-10-20 17:13,Translations,3.1.2,"","","",0,2015-09-20 18:51,2015-10-20 17:13,"","","",it does include #14617.
20779,Redmine,Defect,"",Closed,Normal,git exited with non-zero status: 128,[ Desperados ],"",2015-10-17 09:57,SCM,"","","","",0,2015-09-18 21:42,2015-10-17 09:57,"",Invalid,2.6.6,"I noticed this error in yesterday, but I don't know since I have it
however, the problem is that some repositories are not updated, others are ok
I tried to update from 2.6.5 to 2.6.6 but nothing changes

my about:

<pre>Environment:
  Redmine version                2.6.6.stable
  Ruby version                   1.9.3-p484 (2013-11-22) [x86_64-linux]
  Rails version                  3.2.22
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.8
  Git                            1.9.1
  Filesystem
Redmine plugins:
  redmine_charts2                0.2.1
  redmine_code_review            0.6.3
  redmine_contacts               3.4.4
  redmine_custom_css             0.1.4
  redmine_jstoolbar_ext          0.2.0
  redmine_jstoolbar_ext_coderay  0.1.0
  redmine_jstoolbar_ext_images   0.1.0
  redmine_lightbox2              0.1.3
  redmine_people                 0.1.8
  redmine_release_notes          1.3.1
  redmine_wiki_extensions        0.6.5</pre>

and some parts of production.log:

<pre>Started GET ""/projects/bbox/repository"" for 192.168.10.196 at 2015-09-18 21:40:59 +0200
Processing by RepositoriesController#show as HTML
  Parameters: {""id""=>""bbox""}
  Setting Load (0.2ms)  SELECT `settings`.* FROM `settings` WHERE `settings`.`name` = 'session_lifetime' LIMIT 1
  Setting Load (0.2ms)  SELECT `settings`.* FROM `settings` WHERE `settings`.`name` = 'session_timeout' LIMIT 1
   (0.2ms)  SELECT MAX(`settings`.`updated_on`) AS max_id FROM `settings`
  User Load (0.3ms)  SELECT `users`.* FROM `users` WHERE `users`.`type` IN ('User', 'AnonymousUser') AND `users`.`status` = 1 AND `users`.`id` = 19 LIMIT 1
  Current user: mauro (id=19)
   (0.1ms)  SELECT MAX(`contacts_settings`.`updated_on`) AS max_id FROM `contacts_settings`
  Setting Load (0.1ms)  SELECT `settings`.* FROM `settings` WHERE `settings`.`name` = 'force_default_language_for_loggedin' LIMIT 1
  Project Load (0.1ms)  SELECT `projects`.* FROM `projects` WHERE `projects`.`identifier` = 'bbox' LIMIT 1
  Repository Load (0.1ms)  SELECT `repositories`.* FROM `repositories` WHERE `repositories`.`project_id` = 1 AND (is_default = 1) LIMIT 1
Shelling out: 'git' --version --no-color
Shelling out: 'git' '--git-dir' '/srv/git/bbox.git' '-c' 'core.quotepath=false' '-c' 'log.decorate=no' 'branch' '--no-color' '--verbose' '--no-abbrev'
  SQL (0.1ms)  SELECT `enabled_modules`.`name` FROM `enabled_modules` WHERE `enabled_modules`.`project_id` = 1
  Setting Load (0.1ms)  SELECT `settings`.* FROM `settings` WHERE `settings`.`name` = 'autofetch_changesets' LIMIT 1
   (0.1ms)  SELECT COUNT(*) FROM `changesets` WHERE `changesets`.`repository_id` = 32
Shelling out: 'git' '--git-dir' '/srv/git/bbox.git' '-c' 'core.quotepath=false' '-c' 'log.decorate=no' 'log' '--no-color' '--encoding=UTF-8' '--raw' '--date=iso' '--pretty=fuller' '--parents' '--stdin' '--reverse'
git log error: git exited with non-zero status: 128</pre>"
20777,Redmine,Defect,"",Closed,Normal,Add button not working with Internet Explorer,Philip Parsons,"",2015-10-25 12:13,UI,"","","","",0,2015-09-18 12:36,2015-09-18 13:34,次のチケットと重複 #20380,Duplicate,3.1.0,"Trying to add new members to a project or add new watchers to an issue.  Nothing happens when I click the add button.  Other buttons (cancel etc) work fine.

Redmine 3.1.0stable, IE9."
20776,Redmine,Defect,"",Closed,High,Redmine in a sub-URI does not work,Anton Wiedermann,"",2015-09-18 14:12,"","","","","",0,2015-09-18 09:17,2015-09-18 09:54,"",Invalid,3.1.0,"I'm trying to run Redmine 3.1-stable on an Apache httpd together with some other apps to support the development. To make tools comfortably accessible I want all of them to run on the same port 80. VirtualHost running passenger runs on port 3000 without any problems, and I can work with Redmine there. I have httpd proxy defined for @/redmine@ and that works fine but even after defining @Redmine::Utils::relative_url_root = ""/redmine""@ Redmine does not work correctly. Resources load fine (css, js) but links inside application are not prefixed.

I tried several approaches and (desperately) their combinations from [[HowTo Install Redmine in a sub-URI]] but nothing works. There are other resources referenced from the page which I tried as well without any success. I have also searched for issues on redmine.org and tried few things/patches from there and still no luck.

{{collapse(version information)
<pre>
  Redmine version          3.1.0.stable.14601
  Ruby version             2.2.3-p173 (2015-08-18) [x86_64-linux]
  Rails version            4.2.4
  Database adapter         Mysql2
</pre>
}}

There are many discussions around this but all seem to be several years old so either I'm missing something or this is bug reintroduced?"
20775,Redmine,Defect,"",Closed,Normal,redmine_plugins_importer,欣洋 曹,"",2015-09-18 06:20,"","","","","",0,2015-09-18 04:39,2015-09-18 06:20,"",Invalid,3.1.0,"When I install redmine_importer plug-in, hint I mistake, everybody to help me take a look at how to solve this problem, thanks"
