#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
14412,Redmine,Defect,"",New,Normal,Wiki > Textile text with hidden part not correctly exported to pdf,Adrien SALES,"",2013-07-21 12:33,PDF export,"","","","",0,2013-07-08 23:03,"",関連している #13051,"",2.3.1,"When i put the content (see textile source in attachment), and that i see the page with the section hidden, the pdf output is showing the raw textile output in the pdf, i'll put attachment very soon."
14405,Redmine,Defect,"",Closed,Normal,Alternate repo commit: link wrong when automatically added from a commit message,Olivier Mehani,"",2014-03-17 06:28,SCM,"","","","",0,2013-07-08 10:21,2014-03-17 06:28,次のチケットと重複 #13544,Duplicate,"","When adding some markup, in a commit message, containing an issue number, Redmine updates this issue with a link to the commit.

However, when this commit shows up in a repo which is not the main one for that project, the @commit:@ link is not formatted properly, and reads @REPONAME|commit:SHA@ instead of @commit:REPONAME|SHA@

An example can be found at [0]

[0] http://oml.mytestbed.net/issues/1156#note-19"
14403,Redmine,Defect,"",Closed,Normal,No error message if notification mail could not delivered,Mathias Walter,Jean-Philippe Lang,2013-08-15 18:01,Email notifications,2.4.0,"","","",0,2013-07-06 01:26,2013-07-13 10:12,"",Fixed,2.2.2,"As soon as one mail address of a user is wrong or does not exist anymore, no notification mails are send to any other involved or watching user of an issue. Also, no error message is displayed and no log entry is made. Sending of notification mails in other projects is not affected.

This bug report is strongly related to #123 but focuses on the traceability and logging.

It is not possible to find the cause of nondelivery notification mails until @config.action_mailer.logger = nil@ in @config/environments/production.rb@ is commented out. But still no error message is logged. Someone has to guess which of the mail addresses is invalid."
14402,Redmine,Patch,"",Closed,Normal,Plugin migration directory should use plugin directory,Florian Schwab,Jean-Philippe Lang,2015-06-21 18:32,Plugin API,3.1.0,"","","",0,2013-07-06 00:06,2015-06-21 18:32,関連している #13927,"","","Currently the plugin migrate directory is fixed to ""plugins/<plugin_name>/db/migrate"" but the plugin API allows setting a custom directory.
I attached a patch to use the plugin directory instead. Because the default value for the plugin directory is ""plugins/<plugin_name>"" this should be compatible with existing plugins."
14401,Redmine,Defect,"",Closed,Normal,"Filtering issues on ""related to"" may ignore other filters",Joel SCHAAL,Jean-Philippe Lang,2013-07-29 15:23,Issues,2.3.3,"","","",0,2013-07-05 19:55,2013-07-28 22:45,"",Fixed,2.3.0,"When performing a search (for issues) using the filter _related to_, if there is another filter, like _Status_ this other filter seems not to be taken in account.

Example :

!screenshot-issues.png!"
14400,Redmine,Defect,"",New,Normal,Email Reminder doesn't have the right behavior,Benjamin Billon,"",2013-09-18 06:35,Email notifications,"","","","",0,2013-07-05 17:29,2013-07-05 18:09,"","","","Hello there, 

Let's start by a small complaint.
Here https://github.com/chantra/redmine_whining/issues/25, it is said that
<pre>redmine now include the rake task send_reminders.
So this plugin is now redundant.
</pre>

WELL, not exactly. Redmine Whining had the bright idea to send a reminder to assignees who didn't process a ticket for X days.
The send_reminders now included in Redmine sends a reminder to assignees whose issue's due date is in X days.
Quite a difference here, notably when the due date is empty or rarely used.

While patching send_reminders (./app/models/mailer.rb) to meet my needs, I've encountered the following:
<pre>
scope = Issue.open.where(""#{Issue.table_name}.assigned_to_id IS NOT NULL"" +
      "" AND #{Project.table_name}.status = #{Project::STATUS_ACTIVE}"" +
      "" AND #{Issue.table_name}.due_date >= ?"", days.day.from_now.to_date
    )
</pre>
for which the last line would generate something like
<pre>
 AND issues.due_date >= 'Fri, 12 Jul 2013'
</pre>
issues.due_date being of type DATE, that is just not going to work properly.

For those interested, I replaced the line by
<pre>
"" AND DATEDIFF(NOW(),#{Issue.table_name}.updated_on) >= ?"", days
</pre>"
14391,Redmine,Defect,"",Closed,Normal,"""stack level too deep"" error in lib/active_support/callbacks.rb:409 when setting a dev time",Olivier Houdas,"",2014-05-15 09:46,Issues,"","","","",0,2013-07-03 13:16,2013-12-02 04:16,"",Cant reproduce,2.3.1,"Steps :
1. On an existing bug, Choose to update
2. Enter an activity time (1h) and an activity type (Dev), Submit
<pre>
Result : Internal error, and in the log, we have:
Started PUT ""/redmine/issues/15363"" for 193.xxx.xxx.xxx at 2013-07-03 13:02:58 +0200
Processing by IssuesController#update as HTML
  Parameters: {""utf8""=>""??“"", ""authenticity_token""=>""wsTB11rdgHduC2Q/6TCBUN0CZp+34XD6yH42d9A8GcM="", ""issue""=>{""is_private""=>""0"", ""project_id""=>""19"", ""tracker_id""=>""1"", ""subject""=>""Certains titres de bugs sont tronqu??s lors du passage automatique de Mantis ?? Gertrud"", ""description""=>""Envoy?? par courriel ?? : name1@xyz.com;name2@xyz.com;\r\n\r\nEtapes pour repro:\r\n1. Saisir un nouveau bug dans http://gss.geoconcept.com/mantis/, avec un long titre (ou peut-??tre est-ce d?? ?? certains caract?¨res non g??r??s?)\r\n2. aller voir dans gertrud (par exemple, #15362)\r\nR??sultat obtenu : titre coup??\r\nR??sultat attendu : titre complet\r\n"", ""status_id""=>""3"", ""priority_id""=>""12"", ""assigned_to_id""=>""128"", ""category_id""=>""159"", ""fixed_version_id""=>""966"", ""parent_issue_id""=>"""", ""start_date""=>"""", ""due_date""=>"""", ""estimated_hours""=>"""", ""custom_field_values""=>{""2""=>""964"", ""3""=>""1"", ""4""=>[""Win XP"", """"], ""5""=>"""", ""7""=>[""Fran?§ais"", """"], ""8""=>""0""}, ""notes""=>"""", ""private_notes""=>""0"", ""lock_version""=>""2""}, ""time_entry""=>{""hours""=>""1"", ""activity_id""=>""19"", ""comments""=>""""}, ""last_journal_id""=>""141326"", ""commit""=>""Soumettre"", ""id""=>""15363""}
  Current user: olivier (id=128)
Completed 500 Internal Server Error in 774ms

SystemStackError (stack level too deep):
  activesupport (3.2.13) lib/active_support/callbacks.rb:409
</pre>

My configuration:
Environment:
  Redmine version                          2.3.1.stable
  Ruby version                             2.0.0 (x86_64-linux)
  Rails version                            3.2.13
  Environment                              production
  Database adapter                         SQLServer
Redmine plugins:
  extended_fields                          0.2.1
  redmine_default_columns                  0.1.1
  redmine_plugin_views_revisions           0.0.1

Note that I have tested removing the 3 plugins I have (Extended fields, Views_revisions and default_columns), and I still reproduced.
I also updated Ruby from 1.9.3 to 2.0.0 as I saw #13327, but this did not fix my issue."
14388,Redmine,Defect,"",New,High,Pdf generation always uses latest wiki page - even if viewing older version ,Stuart Alexander,"",2013-07-02 18:16,PDF export,"","","","",0,2013-07-02 18:16,"","","",2.3.1,"As described in subject. When hovering over the PDF text at the bottom
of the wiki page the URL that displays in the bottom of the browser looks
like it's going to generate the currently viewed version e.g. $PATH/18.pdf
but it goes onto use the latest revision of the wiki page. This is quite
a serious fault if trying to generate approved documentation from a living
wiki.

Environment:
  Redmine version                          2.3.1.stable
  Ruby version                             1.9.3 (i686-linux)
  Rails version                            3.2.13
  Environment                              production
  Database adapter                         Mysql2
Redmine plugins:
  redmine_code_review                      0.6.2
  redmine_dmsf                             1.4.5p1 stable
  redmine_wiki_extensions                  0.6.3"
14379,Redmine,Defect,"",Closed,Normal,failing LDAP auth,Michal Dwuznik,"",2013-07-01 20:12,Accounts / authentication,"","","","",0,2013-07-01 16:15,2013-07-01 20:12,"",Invalid,1.0.1,"Redmine 1.4
LDAP auth working 'test connection successfull', user creation on the fly worked for some 20 users.

After that I created two test local users, and afterwards deleted them from the database 
(using u = User.find_by_login(""testuser"") 
u.destroy).

Now, all the local accounts stayed ok and users can log in, LDAP athenticated users get 'wrong username or password'.


Any hints for a newbie?

"
14378,Redmine,Defect,"",Closed,Urgent,"""Move"" function is not visible in new  redmine ",zam kp,"",2013-07-02 09:44,Issues,"","","","",0,2013-07-01 14:18,2013-07-02 09:44,"",Invalid,2.3.1,"Hi Team

I've updated Redmine version from version 1.3.1 to 2.3.1  a week ago.I cannot find a function ""move"". It was visible in the previous version  when the ticket was opened and it was a link in line along with ""update"", ""watch"", ""delete"" etc.

Is ""move"" somewhere hidden or is it out of this version? Please help me"
