#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
21944,Redmine,Patch,"",Closed,Normal,Bugfix: Hide custom field link values from being shown when value is empty,Anders Thomsen,Jean-Philippe Lang,2016-03-15 23:14,Custom fields,3.3.0,"","","",0,2016-02-03 22:41,2016-03-15 23:14,"","","","Custom fields of the type _link_ will be displayed on projects/issues even if their value is empty. Hence only a label is displayed and an empty a-tag.

This patch hides makes link custom fields behave like other custom fields: it only shows the field value if it's not blank."
21943,Redmine,Defect,"",Closed,Low,Based on login user filter the issues,selva kumar,"",2016-02-04 11:43,Issues,"","","","",0,2016-02-03 18:26,2016-02-04 11:43,"",Invalid,2.6.0,"Hi Team,

how can i filter issues based on login user with assignee id.

Suppose i logged in redmine tool. i will view only my issues.

Thanks 
Selva"
21942,Redmine,Patch,"",Closed,Normal,Fix Czech translation of field_time_entries_visibility,Pavel Rosick?,"",2016-02-29 16:43,Translations,3.3.0,"","","",0,2016-02-03 17:21,2016-02-29 16:43,"","","",""
21931,Redmine,Patch,"",Closed,Normal,Simplified Chinese translation for 3.3 (some fixes),Hang Xie,"",2016-02-29 04:53,Translations,3.3.0,"","","",0,2016-02-03 03:41,2016-02-29 04:53,"","","","Update Simplified Chinese translation
Add:
 - error_ldap_bind_credentials
Fix:
 - merge translation of “assigned” from ""分配"",""指派"" to ""指派"".
 - merge translation of ""visibility"" from ""可?"",“可?性”,""可?度"" to “可?度”."
21926,Redmine,Defect,"",Closed,High,Internet Explorer 11: Filter not working,Martin P.,"",2016-02-08 08:30,Issues filter,"","","","",0,2016-02-02 14:12,2016-02-08 08:30,"","","","Did anybody already notice that on IE 11 the ticket filter is not working any more!? 

Is there a workaround or any bugfix?


_P.S.: I'm currently working on a 3.0.3.stable version of Redmine._
"
21922,Redmine,Defect,"",Closed,Normal,Redmine RSS/Atom feed doesn't integrate with Slack,Kevin Gallagher,"",2016-02-02 04:47,"","","","","",0,2016-02-02 03:31,2016-02-02 04:47,"",Invalid,"","I tried to add https://www.redmine.org/projects/redmine/news.atom as a Slack integration to one of my channels. We're trying to stay on top of updates and potential security issues/CVEs.

Slack reports ""That doesn't look like a valid RSS/Atom feed.""

When you try /feed subscribe <url>, slackbot says: sorry, 'https://www.redmine.org/projects/redmine/news.atom' doesn't look like a feed url. Try again?

I ran it through the W3C's validator at https://validator.w3.org/feed/ and it comes back as valid. I'm not sure if it's an issue on your end or Slack's. I tried to report it to them using /feedback.
"
21921,Redmine,Defect,"",Closed,High,Email notification redmine,Steve GROSPERRIN,"",2016-02-01 14:56,Email notifications,"","","","",0,2016-02-01 14:44,2016-02-01 14:56,"","",3.1.0,"Hello,

I have a problem with email notification Bitnami Redmine.

I explain: I installed bitnami-redmine 3.1.0 on a Windows Server 2012 R2 virtualized and I would like to configure notification email redmine. So I opened the configuration.yml file in ""C: \ Bitnami \ redmine-3.1.0-0 \ apps \ redmine \ htdocs \ config"" and I write this inside:

email_delivery:
delivery_method:: smtp
smtp_settings:
address: me@mycompany.com
Port: 25
domain: mycompany.com
authentication:: login
user_name: me@mycompany.com
password: mypassword

I followed this tutorial http://www.redmine.org/projects/redmine/wiki/EmailConfiguration but I still can not.
""Error while sending the email (530-5.5.1 Authentication Required. Learn more at)""

I thank you."
21907,Redmine,Defect,"",Closed,Normal,receive emails fails,Dmitry Kuznetsov,"",2016-02-02 14:02,Email receiving,"","","","",0,2016-02-01 10:34,2016-02-02 14:02,"",Invalid,3.2.0,"Hi,
I'm trying to configure receive emails, but it fails:
<pre>
rake -f /usr/local/rvm/rubies/ruby-2.0.0-p598/bin/rake redmine:email:receive_imap RAILS_ENV=""production"" host=ipaddr username=redmineuser password=redminepass --trace
rake aborted!
SystemStackError: stack level too deep
/usr/local/rvm/rubies/ruby-2.0.0-p598/lib/ruby/2.0.0/optparse.rb:1515
</pre>
same error with ruby-2.1.5

I also tried plugin (https://github.com/luismaia/redmine_email_fetcher) - if I click on ""Fetch"" via web interface - it works, but via console fails with same error.

config:
<pre>
# ruby bin/about

sh: darcs: command not found
sh: hg: command not found
sh: bzr: command not found
Environment:
  Redmine version                3.2.0.stable
  Ruby version                   2.0.0-p598 (2014-11-13) [x86_64-linux]
  Rails version                  4.2.5
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.6.11
  Git                            1.7.1
  Filesystem                     
Redmine plugins:
  a_common_libs                  2.0.0
  ajax_counters                  1.2.0
  extra_queries                  2.0.3
  redmine_codebutton             0.0.1
  redmine_default_assign         0.5
  redmine_default_version        0.0.2
  redmine_dmsf                   1.5.1 stable
  redmine_monitoring_controlling 0.1.1
  redmine_people                 1.1.1
  redmine_stats                  0.0.2
  redmine_tweaks                 0.5.5
  rm_user_mentions               1.0.0
  unread_issues                  2.0.0
  usability                      2.0.0
</pre>

same problem at Redmine 2.6.3"
21900,Redmine,Defect,"",Closed,Normal,Moving a page with a child raises an error if target wiki contains a page with the same name as the child,Hiroo Hayashi,Jean-Philippe Lang,2016-03-12 09:24,Wiki,3.1.4,"","","",0,2016-01-30 15:07,2016-03-12 09:24,"",Fixed,3.2.0,"Project A has Wiki pages, ""Wiki-P"" and ""Wiki-C"".  ""Wiki-C"" is a child of ""Wiki-P"".
Project B has an Wiki page, ""Wiki-C"".

<pre>
Project A:
Wiki-P
  Wiki-C

Project B:
Wiki-C
</pre>

Moving ""Wiki-C"" in Project A to Project B %{color:blue}warns as ""Title has already been taken"".%
Moving ""Wiki-P"" in Project A to Project B %{color:red}causes an internal error.%

***

<pre>
bitnami@linux:~/redmine/htdocs$ ruby bin/about

sh: 1: darcs: not found
sh: 1: hg: not found
sh: 1: cvs: not found
sh: 1: bzr: not found
Environment:
  Redmine version                3.2.0.stable
  Ruby version                   2.1.8-p440 (2015-12-16) [x86_64-linux]
  Rails version                  4.2.5
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.13
  Git                            2.6.1
  Filesystem
</pre>
"
21899,Redmine,Patch,"",Closed,Normal,Catalan wiki translation for 3.1-stable,Toshi MARUYAMA,"",2016-01-31 03:37,Translations,3.1.4,"","","",0,2016-01-30 14:04,2016-01-31 03:37,"","","",From #21747
21898,Redmine,Patch,"",Closed,Normal,Catalan wiki translation for 2.6-stable,Toshi MARUYAMA,"",2016-01-31 03:36,Translations,2.6.10,"","","",0,2016-01-30 14:02,2016-01-31 03:36,"","","",From #21747
21883,Redmine,Patch,"",Closed,Normal,Russian wiki translation for 3.2-stable,Toshi MARUYAMA,"",2016-01-31 03:34,Translations,3.2.1,"","","",0,2016-01-30 07:20,2016-01-31 03:34,"","","",From https://github.com/redmine/redmine/pull/66
21882,Redmine,Patch,"",Closed,Normal,Russian wiki translation for 3.1-stable,Toshi MARUYAMA,"",2016-01-31 03:34,Translations,3.1.4,"","","",0,2016-01-30 06:47,2016-01-31 03:34,"","","",From https://github.com/redmine/redmine/pull/66
21881,Redmine,Patch,"",Closed,Normal,Russian wiki translation for 2.6-stable,Toshi MARUYAMA,"",2016-01-31 03:32,Translations,2.6.10,"","","",0,2016-01-30 06:45,2016-01-31 03:32,"","","",From https://github.com/redmine/redmine/pull/66
21878,Redmine,Defect,"",Closed,Normal,ActionView::Template::Error (incompatible character encodings: ASCII-8BIT and UTF-8),Stefan Kuhr,"",2016-01-29 15:05,"","","","","",0,2016-01-29 14:57,2016-01-29 15:05,"",Invalid,2.5.2,"Hello,

just in the process of upgrading version 2.5.1.stable (installed on debian wheezy from wheezy backports) to 2.5.2.devel (debian jessie) and now I get the following error in production.log when trying to access the upgraded redmine instance:


Started GET ""/redmine"" for ::1 at 2016-01-29 14:37:34 +0100
Processing by WelcomeController#index as HTML
  Current user: anonymous
  Rendered news/_news.html.erb (46.9ms)
  Rendered welcome/index.html.erb within layouts/base (265.4ms)
Completed 500 Internal Server Error in 827ms (ActiveRecord: 411.4ms)

ActionView::Template::Error (incompatible character encodings: ASCII-8BIT and UTF-8):
     5:   <% if @news.any? %>
     6:   <div class=""news box"">
     7:   <h3><%=l(:label_news_latest)%></h3>
     8:     <%= render :partial => 'news/news', :collection => @news %>
     9:     <%= link_to l(:label_news_view_all), :controller => 'news' %>
    10:   </div>
    11:   <% end %>
  app/views/welcome/index.html.erb:8:in `_app_views_welcome_index_html_erb___730600040__630179138'

What can I do to fix this problem? Please assign a proper category to this ticket, I dunno what the proper category for this would be."
