#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
19814,Redmine,Defect,"",Closed,Normal,Carga masiva de datos,Esteban Torres,"",2015-05-12 02:07,Database,"","","","",0,2015-05-11 23:03,2015-05-12 02:07,"",Invalid,2.3.3,"Tengo instalado Redmine con los siguientes datos, y necesito hacer una carga masiva de datos desde Excel de acuerdo a los campos personalizados que tengo, por favor su ayuda con una soluci?n. Gracias

Environment:
  Redmine version                2.3.3.stable
  Ruby version                   1.9.3-p448 (2013-06-27) [x86_64-linux]
  Rails version                  3.2.13
  Environment                    production
  Database adapter               Mysql2"
19812,Redmine,Defect,"",Needs feedback,Normal,Chinese characters crashes Redmine 3.0.,Gerardo Delgado,"",2015-05-12 20:14,Issues,"","","","",0,2015-05-11 18:13,"","","",3.0.0,"Whenever the below Chinese characters are entered into a post in Redmine it crashes the web portal. Not sure if this is an issue with local YAML localization or additional settings need to be enabled to prevent this.

"
19811,Redmine,Defect,"",New,Normal,Attachment back_url in login,Anton Antilopa,"",2015-06-10 07:05,Attachments,"","","","",0,2015-05-11 14:52,"","","",3.0.2,"When user needs to be authenticated to download an attachment, he/she logs in as usual, but because the @back_url@ points to a file download instead of a HTML page, the login form stays visible.

This is confusing some users. I believe the page should be refreshed automatically to show the @welcome#index@.

Is this fixable? For now I just extended the @attachment#show@ to also work for binary files (show the download link), but it doesn't look very good and it doesn't fix the @attachment#download@ links in @back_url@, only the @attachment#show@ ones.

{{collapse(Environment)
<pre>
  Redmine version                3.0.2.stable
  Ruby version                   1.9.3-p194 (2012-04-20) [x86_64-linux]
  Rails version                  4.2.1
  Environment                    production
  Database adapter               Mysql2</pre>
}}
"
19796,Redmine,Defect,"",Closed,Normal,New issue status does not appear in workflow and can't be used,Sergey Chernov,"",2015-05-11 12:51,Issues workflow,"","","","",0,2015-05-08 15:07,2015-05-09 10:00,"",Invalid,3.0.2,"Redmine version                3.0.2.stable
  Ruby version                   2.2.2-p95 (2015-04-13) [x86_64-linux]
  Rails version                  4.2.1
  Environment                    production
  Database adapter               PostgreSQL"
19795,Redmine,Defect,"",Closed,Normal,Broken link to syntax help,Sergey Chernov,"",2015-06-02 17:00,UI,"","","","",0,2015-05-08 15:06,2015-06-02 17:00,"",Invalid,3.0.2,instead of a link to the syntax help it whows plain text '/help/en/wiki_syntax.html'.
19794,Redmine,Defect,"",Closed,High,non Admins cannot list users through API,Suvrat Bhat,"",2015-05-10 10:36,REST API,"","","","",0,2015-05-08 14:01,2015-05-10 09:16,次のチケットと重複 #7773,Duplicate,2.6.2,"I am creating the web plugin to post new issues from browser. When I use a non admins api key to set assignee while creating new issue via the API I am not able to fetch the user list.

Please fix this , since this is one major defect

my ENV:

Environment:
  Redmine version                2.6.2.stable
  Ruby version                   1.9.3-p551 (2014-11-13) [x86_64-linux]
  Rails version                  3.2.21
  Environment                    production
  Database adapter               Mysql2"
19793,Redmine,Patch,"",Closed,Normal,Adding flash messages to files_controller#create,Juan Manuel Rodulfo Salcedo,Jean-Philippe Lang,2015-05-10 09:23,Files,3.0.3,"","","",0,2015-05-08 12:18,2015-05-10 09:23,"","","","When you create a new file with empty attachments it redirects to the index view but with no error message.

Now it returns to the new view with a flash message and if the upload is successful, it displays a notice flash.

also changed !attachments.empty? to attachments.any? "
19791,Redmine,Defect,"",New,Normal,"If user using customized theme with special characters in folder name, the generated stylesheet's URL won't be valid",Jethro Yu,"",2015-05-10 18:58,Themes,"","","","",0,2015-05-08 12:01,"","","",2.6.3,"I report this because the special case can cause error in my plugin, redmine_issue_reminder

h1. Overview Description:

If user use folder named ""circle space"" in redmine for customized theme, the generated page can use:

<pre>
    <link href=""/themes/circle%20space/stylesheets/application.css"" media=""all"" rel=""stylesheet"" type=""text/css"">
</pre>

But **not**:

<pre>
    <link href=""/themes/circle space/stylesheets/application.css"" media=""all"" rel=""stylesheet"" type=""text/css"">
</pre>

h1. href syntax : is it okay to have space in file name?

""HTML: href syntax : is it okay to have space in file name - Stack Overflow"":http://stackoverflow.com/questions/4172579/html-href-syntax-is-it-okay-to-have-space-in-file-name

> If user using customized theme with special characters in folder name, the generated stylesheet's URL is not valid 
> 
> The href attribute should contain a *valid URL[1]*. Since *space characters are not allowed[2]* in URLs, you have to *encode them[3]*.

h1. The Patch

The patch only escapes String but not Symbol, so it may be not a full solution.

h1. logs

<pre>
sh: 1: svn: not found
sh: 1: darcs: not found
sh: 1: cvs: not found
sh: 1: bzr: not found
Environment:
  Redmine version                2.6.3.stable
  Ruby version                   2.0.0-p598 (2014-11-13) [x86_64-linux]
  Rails version                  3.2.21
  Environment                    production
  Database adapter               Mysql2
SCM:
  Mercurial                      2.8.2
  Git                            1.9.1
  Filesystem
Redmine plugins:
  clipboard_image_paste          1.9
  progressive_projects_list      1.0.0
  redmine_bootstrap_kit          0.1
  redmine_didyoumean             1.2.0
  redmine_graphs                 0.1.0
  redmine_image_clipboard_paste  1.0.0
  redmine_issue_reminder         3.0.0
  redmine_issue_templates        0.1.0
  redmine_keyboard_shortcuts     0.0.1
  redmine_lightbox               0.0.8
  redmine_stealth                0.6.0
  redmine_zenedit                0.0.2
  scrum                          0.9.1
  sidebar_hide                   0.0.7
</pre>


fn1. http://en.wikipedia.org/wiki/URL#Syntax

fn2. http://stackoverflow.com/questions/497908/are-urls-allowed-to-have-a-space-in-them

fn3. http://www.w3schools.com/TAGS/ref_urlencode.asp
"
19789,Redmine,Defect,"",Closed,Urgent, redmine 使用?接性大姨?，老是突然很?，所有人都不能??一直?在?里，然后突然又好了,charles feng,"",2015-05-08 11:20,"","","","","",0,2015-05-08 10:25,2015-05-08 11:20,"","",2.6.0,"有?候 1-30分? 不能??，且?常出?。 有没有大神?到?同?的??。

?件???送，mongrel 服?器 都用了 网上的主流解决方案我都???了 ?是不行"
19788,Redmine,Defect,"",Closed,High,An error occurred while sending mail (535 Incorrect authentication data ),Srinivas P,"",2015-05-09 13:48,Email notifications,"","","","",0,2015-05-08 10:00,2015-05-09 13:48,"",Invalid,2.4.2,"HI Team , When i click the send test mail using my admin ID am getting the below error 
An error occurred while sending mail (535 Incorrect authentication data );
Please help me on this. 
My redmine version:redmine-2.4.2-0
My Configuration.yml file details below:

# default configuration options for all environments
default:
  # Outgoing emails configuration (see examples above)
  email_delivery:
    delivery_method: :smtp
    smtp_settings:
     ##tls: true
      ##enable_starttls_auto: true
      openssl_verify_mode: 'none'
      address: *****
      port: 587
      domain: ****
      authentication: :plain
      user_name: noreply@kovaion.com
      password: ******

##config.action_mailer.perform_deliveries = true

--------------
please help on this.
"
