#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
20203,Redmine,Patch,"",Closed,Normal,The test email action should use POST only (CSRF protection),Holger Just,Jean-Philippe Lang,2015-07-05 12:30,Security,2.6.6,"","","",0,2015-06-29 16:42,2015-07-05 12:30,"","","","Right now, an attacker can craft cross-site requests to a Redmine instance under the active session of an administrator which would allow it to send a large amount of test emails to this user. This is possible with a simple @img@ tag like this:

    <img src=""http://redmine.org/admin/test_email"" />

The attached patch fixes this vulnerability by changing the enforced HTTP request method from GET to POST. The patch was extracted from ""Planio"":https://plan.io/redmine-hosting/. It applies cleanly on today's trunk."
20199,Redmine,Patch,"",Closed,Normal,Russian translation for 3.1.0,VVD VVD,"",2015-07-12 16:35,Translations,"","","","",0,2015-06-29 14:20,2015-07-12 16:35,"","","",Patch for russian translation for stable-3.1.0 branch r14387.
20198,Redmine,Patch,"",Closed,Normal,Japanese translation update (r14352),Go MAEDA,"",2015-07-07 13:29,Translations,"","","","",0,2015-06-29 13:49,2015-07-07 13:29,"","","",Translated 6 new strings and changed label_visibility_roles for consistency.
20196,Redmine,Defect,"",Closed,Normal,Wiki page broken,Samuel Lee,"",2015-07-07 05:16,"","","","","",0,2015-06-29 12:04,2015-07-07 05:16,"",No feedback,"","Hello,
I am Sorry,I don't know how to description the problem,so I upload a picture..."
20195,Redmine,Defect,"",Closed,Normal,Acces to  HTTPS with REST API JAVA,Manuel Cadarso,"",2015-06-29 10:06,REST API,"","","","",0,2015-06-29 09:37,2015-06-29 10:06,"",Invalid,"","I am developing a Java application to access redmine and I changed the server http to https and not allow me acceder? What should I do?

The error message :Cannot fetch data from https://myserver/redmine/issues.json : javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target"
20193,Redmine,Patch,"",Closed,Normal,Bulgarian translation (r14352),Ivan Cenov,"",2015-07-07 13:29,Translations,"","","","",0,2015-06-29 07:55,2015-07-07 13:29,"","","","Translated
* label_password_required (#19851)"
20192,Redmine,Defect,"",Needs feedback,Normal,IssueLink in email notification contains SUB-URI part twice,Mikl?s Kriv?n,"",2016-06-28 08:53,Email notifications,"","","","",0,2015-06-29 07:17,"","関連している #19323, 次のチケットが重複 #23182","",3.0.3,"I am using Redmine installed in SUB-URI environment for a long time now I plan to upgrade from 2.5.3 into 3.0.3. So I have started testing it before I upgrade my production environment. Everything looks good only one problem I have recognized.

When I receive an email notification from Redmine 3.0.3 installed in sub-uri environment, the URL contains the SUB-URI part twice
like this http://server.domain/redmine/redmine/issues/1234#change-12345

All of the other URL-s are working properly in my Redmine environment.

My general site settings contains only server.domain without the sub-uri part.

If I use Redmine 2.5 or 2.6 versions with exactly the same setup everything work as expected.

I have installed everything with SVN checkout and the suggested building procedure.
All of the functionality in redmine works perfect only the URLs in email notifications are wrong (SUB-URI part doubled).

I have checked the app/models/mailer.rb file and I have found an important change compared to earlier versions:

In 2.5 and 2.6 it was:

  def self.default_url_options
    { :host => Setting.host_name, :protocol => Setting.protocol }
  end

In 3.0.3 it is:

  def self.default_url_options
    options = {:protocol => Setting.protocol}
    if Setting.host_name.to_s =~ /\A(https?\:\/\/)?(.+?)(\:(\d+))?(\/.+)?\z/i
      host, port, prefix = $2, $4, $5
      options.merge!({
        :host => host, :port => port, :script_name => prefix
      })
    else
      options[:host] = Setting.host_name
    end
    options
  end

I have changed the :script_name attribute in the 31st line like this:

	:script_name => ''

So the function now looks like:

  def self.default_url_options
    options = {:protocol => Setting.protocol}
    if Setting.host_name.to_s =~ /\A(https?\:\/\/)?(.+?)(\:(\d+))?(\/.+)?\z/i
      host, port, prefix = $2, $4, $5
      options.merge!({
        :host => host, :port => port, :script_name => ''
      })
    else
      options[:host] = Setting.host_name
    end
    options
  end

And the problem is solved but I would like to be sure is this solution does not generates other unexpected behaviour.

My environment is:

Environment:
  Redmine version                3.0.3.stable.14377
  Ruby version                   2.0.0-p0 (2013-02-24) [x86_64-linux]
  Rails version                  4.2.3
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.6.9
  Git                            1.7.11.3
  Filesystem
Redmine plugins:
  clipboard_image_paste          1.10
  quick_edit                     0.0.8
  redmine_agile                  1.3.9
  redmine_ckeditor               1.1.0
  redmine_dashboard              2.5.0
  redmine_helpdesk               0.0.12
  redmine_my_page                0.1.5
  redmine_per_project_formatting 0.0.4
  redmine_theme_changer          0.2.0
  redmine_wiki_unc               0.0.3
  redmine_work_time              0.3.0
  redmine_xlsx_format_issue_exporter 0.1.2

Thx. for your help
"
20189,Redmine,Defect,"",Closed,Normal,"After upgrading to 3.0, Redmine breaks",Tim Totten,"",2016-06-08 18:06,Rails support,"","","","",0,2015-06-27 23:34,2015-06-27 23:57,"",Invalid,3.0.3,"After upgrading from a 2.x version of Redmine to 3.0-stable, following the procedures on the [[RedmineUpgrade]] page, and restarting the _thin_ service, now connections to Redmine fail with a 502 Bad Gateway message, and the _thin_ logfile shows:

<pre><code>
!! Unexpected error while processing request: undefined method `clean_path_info' for Rack::Utils:Module
</code></pre>

I am running Redmine on Debian 8, another user from the forums was using Ubuntu 14.04. Everyone who has reported this is using _thin_ as the middleware.

Here is the output of <code>bin/about</code>

<pre><code>
Environment:
  Redmine version                3.0.3.stable
  Ruby version                   2.1.5-p273 (2014-11-13) [x86_64-linux-gnu]
  Rails version                  4.2.3
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.10
  Cvs                            1.12.13
  Bazaar                         2.7.0
  Git                            2.1.4
  Filesystem
Redmine plugins:
  no plugin installed
</code></pre>

This was noted in the Help forums This has been noted in the forums message#46545 but no resolution has been posted.

This is a severe problem, and I hope it can be resolved without the necessity of rolling back to Redmine 2.x.
"
20180,Redmine,Patch,"",Closed,Normal,Make the updateIssueFrom(url) function return the XMLHttpRequest object,Vincent Robert,Jean-Philippe Lang,2015-08-24 18:12,Code cleanup/refactoring,3.1.0,"","","",0,2015-06-26 14:33,2015-06-27 08:50,"","","","The current javascript function @updateIssueFrom(url)@ does not return anything.
If we could just return the XMLHttpRequest object (as it is returned by the @ajax()@ call), it would allow us to chain methods like this:

<pre>
updateIssueFrom(url).done(function() {
  $( this ).addClass( ""done"" );
});
</pre>

Here is the patch:
<pre>
diff --git a/public/javascripts/application.js b/public/javascripts/application.js
--- a/public/javascripts/application.js
+++ b/public/javascripts/application.js
@@ -471,7 +471,7 @@ function updateIssueFrom(url) {
   $('#all_attributes input, #all_attributes textarea, #all_attributes select').each(function(){
     $(this).data('valuebeforeupdate', $(this).val());
   });
-  $.ajax({
+  return $.ajax({
     url: url,
     type: 'post',
     data: $('#issue-form').serialize()
</pre>

This simple patch could really help me to simplify my Redmine plugins. Thank you."
20176,Redmine,Defect,"",Closed,Normal,Defect on user table migrate code ,Jonatas Wesley Gon?alves,"",2015-06-27 12:11,Database,"","","","",0,2015-06-25 23:49,2015-06-27 12:11,関連している #19588,Invalid,3.0.3,"There´s a problem with the definitions of the *column language* of the table users.

The limit of the column size is set to 2, but when you using brazilian portuguese the 
language acronym contains 5 letters, 'pt-BR' or 'pt-br'.

Then when i try to run *bundle exec rake db:migrate* an exception pops on the window.

A don´t know if this bug exists in another version or affects another language, but i almost break my head trying to find the solution.

<pre>
<code class=""ruby"">
    create_table ""users"", :force => true do |t|
      t.column ""login"", :string, :limit => 30, :default => """", :null => false
      t.column ""hashed_password"", :string, :limit => 40, :default => """", :null => false
      t.column ""firstname"", :string, :limit => 30, :default => """", :null => false
      t.column ""lastname"", :string, :limit => 30, :default => """", :null => false
      t.column ""mail"", :string, :limit => 60, :default => """", :null => false
      t.column ""mail_notification"", :boolean, :default => true, :null => false
      t.column ""admin"", :boolean, :default => false, :null => false
      t.column ""status"", :integer, :default => 1, :null => false
      t.column ""last_login_on"", :datetime
      t.column ""language"", :string, :limit => 2, :default => """"
      t.column ""auth_source_id"", :integer
      t.column ""created_on"", :timestamp
      t.column ""updated_on"", :timestamp
    end
</code>
</pre>

h2. Solution

change to 5 the limit of the column language

<pre>
<code class=""ruby"">
 t.column ""language"", :string, :limit => 5, :default => """"
</code>
</pre>

"
