#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
19297,Redmine,Defect,"",Closed,Normal,Custom fields with hidden/read-only combination displayed in Issue Edit Form,@ go2null,Jean-Philippe Lang,2015-03-20 10:52,Issues,2.6.4,"","","",0,2015-03-06 21:32,2015-03-20 10:52,"",Fixed,2.6.0,"*Observed Behavior*
* _UserA_ has two roles, _RoleA_ and _RoleB_.
* _CustomFieldA_ is hidden from _RoleB_. (In Custom Field Edit form, _RoleB_ is unchecked for *Visible*.)
* However, _CustomFieldA_ is visible to _RoleA_.
* In the *Workflow*, _CustomFieldA_ is set as @Read-Only@ for _RoleA_.
* _UserA_ can edit _TrackerA_.
* In the Issue Edit form, _CustomFieldA_ is displayed. However, any input is ignored (as the @Read-Only@ rule prevents it from being processed.)

*Desired/Expected Behavior*
* In the Issue Edit form, _CustomFieldA_ should not be displayed.

*Workaround*
* Allow _RoleB_ to view _CustomFieldA_.
* In the *Workflow*, set _CustomFieldA_ as @Read-Only@ for _RoleB_.
* The UI code correctly does not display @Read-Only@ fields.

<pre>
Environment:
  Redmine version                2.6.0.stable
  Ruby version                   1.9.3-p484 (2013-11-22) [x86_64-linux]
  Rails version                  3.2.19
  Environment                    production
  Database adapter               Mysql2
</pre>"
19296,Redmine,Patch,"",Closed,Normal,Include custom fields description in project settings and issue view,Sebastian Paluch,Jean-Philippe Lang,2015-03-21 11:25,Custom fields,3.1.0,"","","",0,2015-03-06 15:45,2015-03-21 11:25,"関連している #4637, 関連している #15699, 関連している #20633","","","This is additional patch for #15699 and #4637 showing custom field description in project settings and issue overview (not only while editing).

Tested on trunk@14045.

Please include soon."
19290,Redmine,Defect,"",Closed,Normal,Send Reminders Error,Matthias Reisner,"",2015-03-07 08:49,Issues,"","","","",0,2015-03-06 11:49,2015-03-07 08:49,"",Invalid,2.4.2,"After invoking 'rake --trace redmine:send_reminders days=7 RAILS_ENV=""production""' I got the following error

(in /usr/share/redmine)
** Invoke redmine:send_reminders (first_time)
** Invoke environment (first_time)
** Execute environment
** Execute redmine:send_reminders
rake aborted!
NoMethodError: undefined method `_reflect_on_association' for #<Class:0x00000003c46f00>
/usr/lib/ruby/vendor_ruby/active_record/dynamic_matchers.rb:55:in `method_missing'
/var/lib/gems/1.9.1/gems/activerecord-4.2.0/lib/active_record/associations/join_dependency.rb:217:in `find_reflection'
/var/lib/gems/1.9.1/gems/activerecord-4.2.0/lib/active_record/associations/join_dependency.rb:223:in `block in build'
/var/lib/gems/1.9.1/gems/activerecord-4.2.0/lib/active_record/associations/join_dependency.rb:222:in `each'
/var/lib/gems/1.9.1/gems/activerecord-4.2.0/lib/active_record/associations/join_dependency.rb:222:in `map'
/var/lib/gems/1.9.1/gems/activerecord-4.2.0/lib/active_record/associations/join_dependency.rb:222:in `build'
/var/lib/gems/1.9.1/gems/activerecord-4.2.0/lib/active_record/associations/join_dependency.rb:99:in `initialize'
/usr/lib/ruby/vendor_ruby/active_record/relation/finder_methods.rb:220:in `new'
/usr/lib/ruby/vendor_ruby/active_record/relation/finder_methods.rb:220:in `construct_join_dependency_for_association_find'
/usr/lib/ruby/vendor_ruby/active_record/relation/finder_methods.rb:210:in `find_with_associations'
/usr/lib/ruby/vendor_ruby/active_record/relation.rb:174:in `block in exec_queries'
/usr/lib/ruby/vendor_ruby/active_record/identity_map.rb:72:in `without'
/usr/lib/ruby/vendor_ruby/active_record/relation.rb:173:in `exec_queries'
/usr/lib/ruby/vendor_ruby/active_record/relation.rb:160:in `block in to_a'
/usr/lib/ruby/vendor_ruby/active_record/explain.rb:41:in `logging_query_plan'
/usr/lib/ruby/vendor_ruby/active_record/relation.rb:159:in `to_a'
/usr/lib/ruby/vendor_ruby/active_record/relation/finder_methods.rb:159:in `all'
/usr/share/redmine/app/models/mailer.rb:334:in `reminders'
/usr/share/redmine/lib/tasks/reminder.rake:40:in `block (3 levels) in <top (required)>'
/usr/share/redmine/app/models/mailer.rb:366:in `with_synched_deliveries'
/usr/share/redmine/lib/tasks/reminder.rake:39:in `block (2 levels) in <top (required)>'
/var/lib/gems/1.9.1/gems/rake-10.4.2/lib/rake/task.rb:240:in `call'
/var/lib/gems/1.9.1/gems/rake-10.4.2/lib/rake/task.rb:240:in `block in execute'
/var/lib/gems/1.9.1/gems/rake-10.4.2/lib/rake/task.rb:235:in `each'
/var/lib/gems/1.9.1/gems/rake-10.4.2/lib/rake/task.rb:235:in `execute'
/var/lib/gems/1.9.1/gems/rake-10.4.2/lib/rake/task.rb:179:in `block in invoke_with_call_chain'
/usr/lib/ruby/1.9.1/monitor.rb:211:in `mon_synchronize'
/var/lib/gems/1.9.1/gems/rake-10.4.2/lib/rake/task.rb:172:in `invoke_with_call_chain'
/var/lib/gems/1.9.1/gems/rake-10.4.2/lib/rake/task.rb:165:in `invoke'
/var/lib/gems/1.9.1/gems/rake-10.4.2/lib/rake/application.rb:150:in `invoke_task'
/var/lib/gems/1.9.1/gems/rake-10.4.2/lib/rake/application.rb:106:in `block (2 levels) in top_level'
/var/lib/gems/1.9.1/gems/rake-10.4.2/lib/rake/application.rb:106:in `each'
/var/lib/gems/1.9.1/gems/rake-10.4.2/lib/rake/application.rb:106:in `block in top_level'
/var/lib/gems/1.9.1/gems/rake-10.4.2/lib/rake/application.rb:115:in `run_with_threads'
/var/lib/gems/1.9.1/gems/rake-10.4.2/lib/rake/application.rb:100:in `top_level'
/var/lib/gems/1.9.1/gems/rake-10.4.2/lib/rake/application.rb:78:in `block in run'
/var/lib/gems/1.9.1/gems/rake-10.4.2/lib/rake/application.rb:176:in `standard_exception_handling'
/var/lib/gems/1.9.1/gems/rake-10.4.2/lib/rake/application.rb:75:in `run'
/var/lib/gems/1.9.1/gems/rake-10.4.2/bin/rake:33:in `<top (required)>'
/usr/local/bin/rake:23:in `load'
/usr/local/bin/rake:23:in `<main>'
Tasks: TOP => redmine:send_reminders


Information about my used version:
Environment:
  Redmine version                2.4.2.stable
  Ruby version                   1.9.3-p484 (2013-11-22) [x86_64-linux]
  Rails version                  3.2.21
  Environment                    production
  Database adapter               Mysql2
SCM:
  Git                            1.9.1
  Filesystem                     
Redmine plugins:
  progressive_projects_list      1.0.0
  redmine_checklists             3.0.2
  redmine_contacts               3.4.4
  redmine_planning               0.7.6
  redmine_work_time              0.2.16
  time_logger                    0.5.1
"
19285,Redmine,Defect,"",Closed,Normal,Installation Redmine with redmine_git_plugin,Florian CELLIER,"",2015-03-07 01:03,Issues,"","","","",0,2015-03-05 21:56,2015-03-07 01:03,"",Invalid,"","Hello,

I make this tutorial : 

https://jbox-web.github.io/redmine_git_hosting/howtos/install/#step-by-step-installation

>  # Install gems and migrate database
redmine$ cd REDMINE_ROOT
redmine$ bundle install --without development test

I have a probl?me with the last the last commande. I try to remove /opt/redmine/GemFile.loke, I install the gem rake 1.6.0 and rake 1.4.1, actionpack, i test with rails 3.2.21, but without success, so I execute 'gem clean'.

But i have this error : 

<pre>
Updating https://github.com/jbox-web/gitolite-rugged.git
Updating https://github.com/jbox-web/grack.git
Fetching gem metadata from https://rubygems.org/........
Fetching version metadata from https://rubygems.org/..
Resolving dependencies......
Bundler could not find compatible versions for gem ""rack"":
  In Gemfile:
    gitlab-grack (>= 0) ruby depends on
      rack (~> 1.4.1) ruby

    rails (= 4.2.0) ruby depends on
      actionpack (= 4.2.0) ruby depends on
        rack (1.6.0)
</pre>

Have someone got an idea? I searched a lot...I'm under Debian."
19284,Redmine,Defect,"",Closed,Normal,Inline code doesn't get formatted in the first comment,Anton Shevchenko,"",2015-03-10 22:06,"","","","","",0,2015-03-05 20:30,2015-03-10 22:06,"",Invalid,"","Database - PostgreSQL 9.4.0
Ruby - ruby 2.1.5p273 (2014-11-13 revision 48405)
Rails - 4.2.0
Redmine - 3.0.0
No additional plugins.

The first comment on ticket doesn't get formatted.
The comment is displayed as the @ symbol is normal symbol in the comment - it doesn't get recognized.
"
19283,Redmine,Defect,"",Needs feedback,Normal,send_notification visible in journal_details after redmine update,Peter Mathis,"",2015-04-03 09:04,Issues,"","","","",0,2015-03-05 15:18,"",関連している #15612,"",2.6.2,"after update my redmine from 2.3.x to 2.6.x the field ""send_notification"" is saved to journal_details and visible in my history. strangely this field contains the markup from my notification email ... how can this happen?"
19276,Redmine,Defect,"",Closed,Normal,Creating new issues with invalid project_id should return 422 instead of 403 error,hironemu @,Jean-Philippe Lang,2015-06-29 04:40,REST API,3.0.2,"","","",0,2015-03-05 03:09,2015-03-21 09:35,"関連している #1003, 関連している #23766, 次のチケットが重複 #20119",Fixed,3.0.0,"Hi,

The following REST request worked fine in Redmine 2.6.0:

<pre>
$ curl -v -H ""Content-Type: application/xml"" -X POST --data ""@test.xml""  -u test:testpass https://example.com/issues.xml
</pre>
test.xml
<pre>
<?xml version=""1.0"" encoding=""ISO-8859-1"" ?>
<issue>
  <subject>test</subject>
  <project_id>test_project</project_id>
  <tracker_id>6</tracker_id>
  <description>test</description>
</issue>
</pre>

Since upgrading to Redmine 3.0.0 the server responds with a HTTP 403 Forbidden.
I don't change user's role or other permissions."
19274,Redmine,Defect,"",Closed,Normal,Plugin Model Creation Failure,Ricardo Guti?rrez,"",2015-08-23 16:59,Plugin API,"","","","",0,2015-03-04 21:25,2015-08-23 16:59,"",No feedback,3.0.0,"After Model plugin creation I tryed to create a new instance of rplugin model with the following error in Rails Console:
<pre>
ActiveRecord::DangerousAttributeError: errors is defined by Active Record. Check to make sure that you don't have an attribute or method with the same name.
</pre>

I chaged all most three times the Plugin and Model name without luck, I am following the Redmine Plugin Development guide step by step but something is wrong.

Environment Info:

<pre>
Environment:
  Redmine version                3.0.0.stable.14044
  Ruby version                   2.1.5-p273 (2014-11-13) [x86_64-linux]
  Rails version                  4.2.0
  Environment                    development
  Database adapter               PostgreSQL
SCM:
  Subversion                     1.8.10
  Git                            2.1.0
  Filesystem                     
Redmine plugins:
  no plugin installed

</pre>"
19273,Redmine,Defect,"",Closed,Normal,acts_as_searchable.rb only seems to be case insensitive if postgresql,Marc Tardif,"",2015-04-27 12:20,Search engine,"","","","",0,2015-03-04 20:14,2015-03-07 08:22,関連している #20042,Invalid,3.0.0,"In acts_as_searchable.rb, I see the following code:

<pre><code class=""ruby"">
          def search_token_match_statement(column, value='?')
            if Redmine::Database.postgresql?
              if Redmine::Database.postgresql_unaccent?
                ""unaccent(#{column}) ILIKE unaccent(#{value})""
              else
                ""#{column} ILIKE #{value}""
              end
            else
              ""#{column} LIKE #{value}""
            end
          end
</code></pre>

It seems that the last else statement should read something like @""LOWER(#{column}) LIKE #{value.lowercase}""@. I believe that's what Redmine pre-3 did."
19272,Redmine,Defect,"",Closed,Urgent,Internal error if I try to go to settings of a project-Reg,Sabarish Subramanian,"",2015-03-05 03:23,"","","","","",0,2015-03-04 19:45,2015-03-05 03:23,次のチケットと重複 #18779,Duplicate,2.6.1,"Hi,
We were using bitnami redmine stack  2.6.1.We have now created our own redmine  from scratch from ubuntu redmine package and migrated DB from bitnami stack redmine.Now we face the following  issues:
If I go to settings page of the project , I get this following error.Kindly help us out.

Started GET ""/redmine/projects/test/settings"" f
Processing by ProjectsController#settings as HTML
  Parameters: {""id""=>""test""}
  Current user: redmine (id=1)
  Rendered projects/_form.html.erb (13.4ms)
  Rendered projects/_edit.html.erb (15.3ms)
  Rendered projects/settings/_modules.html.erb (3.4ms)
  Rendered projects/settings/_members.html.erb (75.6ms)
  Rendered common/_tabs.html.erb (98.5ms)
  Rendered projects/settings.html.erb within layouts/base (99.0ms)
Completed 500 Internal Server Error in 112.7ms

ActionView::Template::Error (The single-table inheritance mechanism failed to locate the subclass: 'GroupNonMember'. This error is raised because the column 'type' is reserved for storing the class in case of inheritance. Please rename this column if you didn't intend it to be used for storing the inheritance class or overwrite Principal.inheritance_column to use another column for that information.):
    74:       </p>
    75:       <%= javascript_tag ""observeSearchfield('principal_search', null, '#{ escape_javascript autocomplete_project_memberships_path(@project, :format => 'js') }')"" %>
    76:       <div id=""principals_for_new_member"">
    77:         <%= render_principals_for_new_members(@project) %>
    78:       </div>
    79:       <p>
    80:         <%= l(:label_role_plural) %>:
  app/helpers/members_helper.rb:25:in `render_principals_for_new_members'
  app/views/projects/settings/_members.html.erb:77:in `block in _app_views_projects_settings__members_html_erb___4106070888830057281_69991626482940'
  app/views/projects/settings/_members.html.erb:66:in `_app_views_projects_settings__members_html_erb___4106070888830057281_69991626482940'
  app/views/common/_tabs.html.erb:24:in `block in _app_views_common__tabs_html_erb__2021980007939450826_56020620'
  app/views/common/_tabs.html.erb:23:in `each'
  app/views/common/_tabs.html.erb:23:in `_app_views_common__tabs_html_erb__2021980007939450826_56020620'
  app/helpers/application_helper.rb:272:in `render_tabs'
  app/views/projects/settings.html.erb:3:in `_app_views_projects_settings_html_erb__345123016877819471_55981600'"
19271,Redmine,Defect,"",Closed,Normal,Configuration of which versions are shown in version-format custom fields should not affect issue query filter,Sebastian Paluch,Jean-Philippe Lang,2015-09-26 10:14,Custom fields,3.2.0,"","","",0,2015-03-04 14:26,2015-09-26 10:14,関連している #8572,Fixed,3.0.0,"The feature implemented as #8572 is great. It allows to limit to what values custom field can be set when issue is edited, e.g. allow to assign custom field only to open versions. 

Unfortunately, this settings is affecting values that are shown for the custom field when building issue search query. This makes it impossible to search issues e.g. for closed or locked versions and makes entire feature a bit useless."
19270,Redmine,Defect,"",Closed,Normal,Creating new journal entries through REST API broken in Redmine 3.0.0,Tim Taler,"",2015-03-07 08:33,REST API,"","","","",0,2015-03-04 11:48,2015-03-07 08:33,"",Cant reproduce,3.0.0,"Hi,

The following REST request worked fine in Redmine 2.6.x:

<pre>
PUT /issues/5558.xml HTTP/1.1
Content-Length: 91
Content-Type: text/xml; charset=UTF-8
Host: redmine.server.com:80
Connection: Keep-Alive
User-Agent: Apache-HttpClient/4.1.1 (java 1.5)
Authorization: Basic httpbasicpassword.....==

<issue><id>5558</id><notes>test comment,please ignore</notes></issue>
</pre>

Since upgrading to Redmine 3.0.0 the server responds with a HTTP 200 but no new journal entry is committed to the database."
19269,Redmine,Defect,"",Closed,Normal,ActionView::Template::Error (undefined method `project_activity_path'),T Otsuka,"",2015-03-05 15:48,Issues,"","","","",0,2015-03-04 10:36,2015-03-05 15:48,"",Invalid,3.0.0,"When viewing an issue detail page, the internal error occurred as follows:

<pre>
Started GET ""/redmine/issues/1"" for 127.0.0.1 at 2015-03-04 09:17:21 +0000
Processing by IssuesController#show as HTML
  Parameters: {""id""=>""1""}
  Current user: admin (id=1)
  Rendered issues/_action_menu.html.erb (27.3ms)
  Rendered issues/show.html.erb within layouts/base (66.5ms)
Completed 500 Internal Server Error in 164ms

ActionView::Template::Error (undefined method `project_activity_path' for #<#<Class:0x007f81aca870e8>:0x007f81aca69b10>):
    27: <%= render_issue_subject_with_tree(@issue) %>
    28: </div>
    29:         <p class=""author"">
    30:         <%= authoring @issue.created_on, @issue.author %>.
    31:         <% if @issue.created_on != @issue.updated_on %>
    32:         <%= l(:label_updated_time, time_tag(@issue.updated_on)).html_safe %>.
    33:         <% end %>
  app/helpers/application_helper.rb:431:in `time_tag'
  app/helpers/application_helper.rb:425:in `authoring'
  app/views/issues/show.html.erb:30:in `_app_views_issues_show_html_erb___2317040810410115667_70097461988680'
  app/controllers/issues_controller.rb:118:in `block (2 levels) in show'
  app/controllers/issues_controller.rb:115:in `show'
</pre>

Where the @project_activity_path@ method is defined?

My environment information output by @ruby bin/about@ is listed below.

<pre>
Environment:
  Redmine version                3.0.0.stable.14045
  Ruby version                   2.1.5-p273 (2014-11-13) [x86_64-linux]
  Rails version                  4.2.0
  Environment                    production
  Database adapter               PostgreSQL
SCM:
  Subversion                     1.8.8
  Git                            1.9.1
  Filesystem
Redmine plugins:
  no plugin installed
</pre>"
19260,Redmine,Defect,"",Closed,Normal,Non-default identifier-less git repositories are undeletable,Felix Sch?fer,Jean-Philippe Lang,2015-03-17 01:15,Administration,2.6.3,"","","",0,2015-03-03 18:16,2015-03-08 10:42,"",Fixed,2.5.2,"Git repositories without an identifier that are not default (because another repository in the project has been promoted as default) are not deletable. This was tested on 2.3 and 2.5, but the code seems to still be in use in current trunk.

This is due to http://www.redmine.org/projects/redmine/repository/entry/branches/2.6-stable/app/models/repository.rb#L41 preventing successful saving in http://www.redmine.org/projects/redmine/repository/entry/branches/2.6-stable/app/models/repository/git.rb#L254 and makes the @before_destroy@ in @repository.rb@ fail.

I'm not quite sure what the intent of the validation was, I guess to enforce that if there is a repository with no identifier it is the default, but it seems possible to work around that after the creation of the identifier-less repository.

Attached is a patch with a failing test, the test passes with the validation removed, and removing the validation causes no other tests to fail."
