#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
14851,Redmine,Defect,"",Needs feedback,Normal,Time spent not recorded (Git),Aleksandr Guidrevitch,"",2013-10-01 16:00,SCM,"","","","",0,2013-09-04 19:48,"","","",2.3.2,"Example from the repository page:

55a144ce			09/04/2013 12:44 pm	Aleksandr Guidrevitch	
#41. removed dynamic forms. @0:40
b8732336			09/04/2013 11:56 am	Aleksandr Guidrevitch	
#41. removed unused models. @0:20
41f2385b			09/04/2013 11:33 am	Aleksandr Guidrevitch	
#41. time added. @1h

Commits are correctly tied to #41, but no time gets recorded

1. 'Aleksandr Guidrevitch' has the same email in commits and redmine settings. His email contains a dot, eg some.user@somehost.com, just in case
2. Admin -> Settings -> Repositories -> 'Enable time logging' is on
3. Admin -> Settings -> Repositories -> 'Activity for logged time' is 'Development' and 'Development' is enabled activity in the project commits are done for
4. Git repository is refreshed using github_hook plugin, but it is not failure of this plugin as far as I can tell from the code.
"
14850,Redmine,Defect,"",New,Normal,Time Tracking Commit Message Not Using Proper Markup (Git),Lucas J,"",2013-09-17 08:38,SCM,"","","","",0,2013-09-04 18:27,"","","",2.3.1,"When using the Time Tracking function for commit messages, Redmine is not properly adding the correctly formatted links to the spent time log messages.

Part of this might be the way that it deals with multiple repositories per project.

*Environment:*
Project Identifier: admin
Repo Identifier: admin (default)
Commit Hash: 7af8918f5728112193001c09b47a7874889bd987

Current this is what happens:

Spent Time Comment:
<pre>
Applied in changeset
admin|commit:7af8918f5728112193001c09b47a7874889bd987
</pre>

This is incorrect and not a proper Redmine formatted link. It should be either:

*With Cross-Project Identifier*

Default Repo:
<pre>
Applied in changeset
admin:commit:7af8918f5728112193001c09b47a7874889bd987
</pre>

Non-Default Repo:
<pre>
Applied in changeset
admin:commit:admin|7af8918f5728112193001c09b47a7874889bd987
</pre>

*Or Without Cross-Project Identifier*

Default Repo:
<pre>
Applied in changeset
commit:7af8918f5728112193001c09b47a7874889bd987
</pre>

Non-Default Repo:
<pre>
Applied in changeset
commit:admin|7af8918f5728112193001c09b47a7874889bd987
</pre>


Thank you for your time. Please let me know if you need me to provide more information about my environment. I have seen this activity across all of my projects / repos.

Thanks,
Lucas
"
14849,Redmine,Defect,"",Closed,Low,Syntax error in trunk/lib/plugins/rfpdf/lib/fpdf/makefont.rb,Federico Tomassetti,"",2015-12-12 04:04,PDF export,"","","","",0,2013-09-04 15:23,2015-12-12 04:04,"",Fixed,"","I was performing some analysis on the codebase and I could not parse this particular file because at line 1702 there is a syntax error:

 s += ""    def FontDef.diff\n        #{(diff == nil) || (diff == '') ? 'nil' : '\'' + diff '\''}\n    end\n""

I think a plus sign is missing"
14846,Redmine,Defect,"",Closed,Normal,"Calculation of the start date of following issues ignores the ""non-working days"" setting",Jeffrey Lee,Go MAEDA,2018-03-08 08:46,Issues,4.0.0,"","","",0,2013-09-04 11:20,2018-03-08 08:46,"",Fixed,"","I found following problem when set delay for one issue.
If the start date of the following issue is Saturday, the system will move the start date to next Monday automatically.
However, if the start date of the following issue is others (across the weekend), the system will not take non-working days into consideration.
Please check the following example.
Is it a bug or my setting issue?

* Non-working in my system is Saturday and Sunday.
* Issue A: 2013/09/02(Mon.)~2013/09/03(Tue.)
* Set issue B follows issue A with N-days delay
** N=1, Issue B start date: 2013/09/05(Thu.) => Correct
** N=3, Issue B start date: 2013/09/09(Mon.) => Correct
** N=4, Issue B start date: 2013/09/09(Mon.) => Incorrect, SHOULD be 2013/09/10
** N=6, Issue B start date: 2013/09/10(Tue.) => Incorrect, SHOULD be 2013/09/12


System information:
<pre>
Environment:
  Redmine version                2.3.2.stable
  Ruby version                   1.9.3-p448 (2013-06-27) [x86_64-linux]
  Rails version                  3.2.13
  Environment                    production
  Database adapter               Mysql2
Redmine plugins:
  clipboard_image_paste          1.7
  redmine_projects_accordion     0.1.0
  redmine_tab                    0.4.0
  redmine_theme_changer          0.1.0
  redmine_watcher_groups         0.0.2git
  redmine_work_time              0.2.8
  timelog_timer                  2.0.0
</pre>"
14845,Redmine,Defect,"",Closed,Normal,Error in user controller,Marc Schlaich,"",2013-09-26 08:09,"","","","","",0,2013-09-04 10:44,2013-09-05 15:01,次のチケットと重複 #14567,Duplicate,2.2.3,"<pre>
Started GET ""/users/1"" for 10.10.50.70 at Wed Sep 04 10:38:49 +0000 2013
Processing by UsersController#show as HTML
  Parameters: {""id""=>""1""}
  Current user: admin (id=1)
Completed 500 Internal Server Error in 49ms

NoMethodError (undefined method `<=>' for nil:NilClass):
  lib/redmine/activity/fetcher.rb:80:in `events'
  lib/redmine/activity/fetcher.rb:80:in `sort!'
  lib/redmine/activity/fetcher.rb:80:in `events'
  app/controllers/users_controller.rb:68:in `show'
</pre>

This could be a regression from running migrate_from_trac."
14844,Redmine,Defect,"",New,Normal,migrate_from_trac is not run in database transaction,Marc Schlaich,"",2013-09-17 09:34,Importers,"","","","",0,2013-09-04 10:22,"","関連している #14843, 関連している #14567","","","If there is an error in the migrate_from_trac script, changes to the database are not rolled back. This could leave the project in a state where you can encounter a lot of 500 Internal errors.

E.g. after #14843 there are no users in the database yet, but there are already links to users. Clicking on a user link fails with Internal error."
14843,Redmine,Defect,"",Closed,Normal,Error in migrate_from_trac,Marc Schlaich,"",2014-10-16 13:05,Importers,"","","","",0,2013-09-04 10:17,2014-10-16 13:05,"関連している #14844, 次のチケットと重複 #6868",Duplicate,"","Trace:

<pre>
root@redmine www/redmine# rake redmine:migrate_from_trac --trace RAILS_ENV=""production""
** Invoke redmine:migrate_from_trac (first_time)
** Invoke environment (first_time)
** Execute environment
** Execute redmine:migrate_from_trac

WARNING: a new project will be added to Redmine during this process.
Are you sure you want to continue ? [y/N] y

Trac directory []: /root/hacs
Trac database adapter (sqlite3, mysql2, postgresql) [sqlite3]:
Trac database encoding [UTF-8]:
Target project identifier []: migrated

Migrating components.....
Migrating milestones.....
Migrating custom fields
Migrating tickets.......................................................................................................
...........................................
Migrating wiki..........................................................................................................
...................rake aborted!
no implicit conversion to float from nil
/usr/local/lib/ruby/gems/1.8/gems/activesupport-3.2.12/lib/active_support/core_ext/time/calculations.rb:326:in `minus_wi
thout_duration'
/usr/local/lib/ruby/gems/1.8/gems/activesupport-3.2.12/lib/active_support/core_ext/time/calculations.rb:326:in `minus_wi
thout_coercion'
/usr/local/lib/ruby/gems/1.8/gems/activesupport-3.2.12/lib/active_support/core_ext/time/calculations.rb:337:in `-'
/var/www/redmine/lib/tasks/migrate_from_trac.rake:79:in `fake'
/var/www/redmine/lib/tasks/migrate_from_trac.rake:586:in `migrate'
/usr/local/lib/ruby/gems/1.8/gems/activerecord-3.2.12/lib/active_record/associations/collection_proxy.rb:89:in `each'
/usr/local/lib/ruby/gems/1.8/gems/activerecord-3.2.12/lib/active_record/associations/collection_proxy.rb:89:in `send'
/usr/local/lib/ruby/gems/1.8/gems/activerecord-3.2.12/lib/active_record/associations/collection_proxy.rb:89:in `method_m
issing'
/var/www/redmine/lib/tasks/migrate_from_trac.rake:584:in `migrate'
/var/www/redmine/lib/tasks/migrate_from_trac.rake:769
/usr/local/lib/ruby/gems/1.8/gems/rake-10.0.4/lib/rake/task.rb:246:in `call'
/usr/local/lib/ruby/gems/1.8/gems/rake-10.0.4/lib/rake/task.rb:246:in `execute'
/usr/local/lib/ruby/gems/1.8/gems/rake-10.0.4/lib/rake/task.rb:241:in `each'
/usr/local/lib/ruby/gems/1.8/gems/rake-10.0.4/lib/rake/task.rb:241:in `execute'
/usr/local/lib/ruby/gems/1.8/gems/rake-10.0.4/lib/rake/task.rb:184:in `invoke_with_call_chain'
/usr/local/lib/ruby/1.8/monitor.rb:242:in `synchronize'
/usr/local/lib/ruby/gems/1.8/gems/rake-10.0.4/lib/rake/task.rb:177:in `invoke_with_call_chain'
/usr/local/lib/ruby/gems/1.8/gems/rake-10.0.4/lib/rake/task.rb:170:in `invoke'
/usr/local/lib/ruby/gems/1.8/gems/rake-10.0.4/lib/rake/application.rb:143:in `invoke_task'
/usr/local/lib/ruby/gems/1.8/gems/rake-10.0.4/lib/rake/application.rb:101:in `top_level'
/usr/local/lib/ruby/gems/1.8/gems/rake-10.0.4/lib/rake/application.rb:101:in `each'
/usr/local/lib/ruby/gems/1.8/gems/rake-10.0.4/lib/rake/application.rb:101:in `top_level'
/usr/local/lib/ruby/gems/1.8/gems/rake-10.0.4/lib/rake/application.rb:110:in `run_with_threads'
/usr/local/lib/ruby/gems/1.8/gems/rake-10.0.4/lib/rake/application.rb:95:in `top_level'
/usr/local/lib/ruby/gems/1.8/gems/rake-10.0.4/lib/rake/application.rb:73:in `run'
/usr/local/lib/ruby/gems/1.8/gems/rake-10.0.4/lib/rake/application.rb:160:in `standard_exception_handling'
/usr/local/lib/ruby/gems/1.8/gems/rake-10.0.4/lib/rake/application.rb:70:in `run'
/usr/local/lib/ruby/gems/1.8/gems/rake-10.0.4/bin/rake:33
/usr/local/bin/rake:19:in `load'
/usr/local/bin/rake:19
Tasks: TOP => redmine:migrate_from_trac
</pre>"
14840,Redmine,Defect,"",Closed,Normal,Time logging shouldn't be possible for the future periods,Artem Kondratyev,"",2016-08-27 06:58,Time tracking,"","","","",0,2013-09-04 08:11,2016-08-27 06:58,次のチケットと重複 #3322,Duplicate,"","Right how it is possible to log time on any day, which is I believe wrong - you either log the work time spent today or at some point at the past, but not future.

So the basic fix I see here is to validate Spent time date and render an error if it's > current day"
14839,Redmine,Defect,"",Closed,Normal,Is there any quantity limitation email notification,we wei,"",2013-09-17 08:46,Email notifications,"","","","",0,2013-09-04 03:14,2013-09-17 08:46,次のチケットと重複 #14852,Duplicate,"","Under Windows build redmine, email notification is there any quantity limitation, why some of the items that are originally built submit questions more or email notification does not send notification email"
14836,Redmine,Defect,"",Closed,Normal,"Redmine does not return issues that are updated if the status is ""closed"".",Wesley Falcao,"",2013-09-04 08:55,"","","","","",0,2013-09-03 21:42,2013-09-04 08:55,"",Invalid,"","I use the following URL to get all issues updated since Sept 03 2013 (for example)

http://localhost:3000/issues.xml?updated_on=%3E%3D2013-09-03

Unfortunately, if the issue's status is ""closed"", the issue is not listed in the list of issues returned by this request. "
