#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
17621,Redmine,Defect,"",Closed,High,Completed 500 Internal Server Error ,Ladislav B.,"",2014-08-06 14:40,"","","","","",0,2014-08-06 14:25,2014-08-06 14:40,関連している #12900,Duplicate,"","I need help with a redmine. Sometimes application crashes and I can't why. After apache reload redmine goes many days without problems.

Can anybody help me with this problem?

Environment:
  Redmine version                2.5.1.stable
  Ruby version                   1.9.3-p448 (2013-06-27) [x86_64-linux]
  Rails version                  3.2.17
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.6.11
  Mercurial                      2.2.2
  Git                            1.7.1
  Filesystem                     
Redmine plugins:
  appmenuadds                    1.4.2
  calendar_shortcut_plugin       0.0.1
  project_alias                  0.1.0
  redmine_message_issues         0.1.0
  scrum                          0.5.0
--

Started GET ""/"" for 213.81.172.253 at 2014-08-06 13:51:07 +0200
Processing by WelcomeController#index as HTML
  Current user: Ladislav (id=117)
  Rendered news/_news.html.erb (2.1ms)
  Rendered welcome/index.html.erb within layouts/base (2.6ms)
Completed 500 Internal Server Error in 6.4ms

ActionView::Template::Error (translation missing: en.date.formats.default):
    3: <%= ""(#{l(:label_x_comments, :count => news.comments_count)})"" if news.comments_count > 0 %>
    4: <br />
    5: <% unless news.summary.blank? %><span class=""summary""><%=h news.summary %></span><br /><% end %>
    6: <span class=""author""><%= authoring news.created_on, news.author %></span></p>
  lib/redmine/i18n.rb:60:in `format_date'
  lib/redmine/i18n.rb:71:in `format_time'
  app/helpers/application_helper.rb:442:in `time_tag'
  app/helpers/application_helper.rb:434:in `authoring'
  app/views/news/_news.html.erb:6:in `_app_views_news__news_html_erb__3644809541294843667_70358917994100'
  app/views/welcome/index.html.erb:8:in `_app_views_welcome_index_html_erb___56145358015715849_70358917874300'"
17617,Redmine,Defect,"",Closed,Normal,Ruby bundle install error when upgrading from Redmine 2.4.1 to 2.5.2,Peter Berkman,"",2014-08-06 01:44,Gems support,"","","","",0,2014-08-06 01:29,2014-08-06 01:44,"",Invalid,2.5.2,"OS: Windows Server 2008 R2 

unziped version 2.5.2 into e:\redmine
cd \redmine

bundle install --without development test

error
<pre>
[ E:\Redmine ]
==>bundle install --without development test
The source :rubygems is deprecated because HTTP requests are insecure.
Please change your source to 'https://rubygems.org' if possible, or 'http://rubygems.org' if not.
The source :rubygems is deprecated because HTTP requests are insecure.
Please change your source to 'https://rubygems.org' if possible, or 'http://rubygems.org' if not.
Fetching gem metadata from https://rubygems.org/.........
Fetching gem metadata from https://rubygems.org/.........
Fetching gem metadata from http://rubygems.org/.........
Fetching gem metadata from http://rubygems.org/.........
Fetching gem metadata from https://rubygems.org/..
Fetching gem metadata from https://rubygems.org/..
Fetching gem metadata from http://rubygems.org/..
Fetching gem metadata from http://rubygems.org/..
Resolving dependencies...
Installing rake (10.1.1)
Installing i18n (0.6.11)
Installing multi_json (1.10.1)
Installing activesupport (3.2.19)
Using builder (3.0.0)
Installing activemodel (3.2.19)
Using erubis (2.7.0)
Using journey (1.0.4)
Using rack (1.4.5)
Using rack-cache (1.2)
Using rack-test (0.6.2)
Using hike (1.2.3)
Using tilt (1.4.1)
Using sprockets (2.2.2)
Installing actionpack (3.2.19)
Using mime-types (1.25.1)
Installing polyglot (0.3.5)
Using treetop (1.4.15)
Using mail (2.5.4)
Installing actionmailer (3.2.19)
Using arel (3.0.3)
Installing tzinfo (0.3.40)
Installing activerecord (3.2.19)
Installing activeresource (3.2.19)
Using bundler (1.2.4)
Installing rack-ssl (1.3.4)
Using json (1.8.1)
Using rdoc (3.12.2)
Installing thor (0.19.1)
Installing railties (3.2.19)
Installing rails (3.2.19)
Using acts-as-taggable-on (2.3.3)
Using acts_as_votable (0.4.0)
Installing awesome_nested_set (2.1.6)
Using coderay (1.1.0)
Using jquery-rails (2.0.3)
Using money (5.0.0)
Installing mysql2 (0.3.16) with native extensions
Gem::Installer::ExtensionBuildError: ERROR: Failed to build gem native extension.

        E:/Ruby/bin/ruby.exe extconf.rb
checking for ruby/thread.h... no
checking for rb_thread_blocking_region()... yes
checking for rb_wait_for_single_fd()... yes
checking for rb_hash_dup()... yes
checking for rb_intern3()... yes
checking for mysql_query() in -lmysqlclient... no
checking for main() in -lm... yes
checking for mysql_query() in -lmysqlclient... no
checking for main() in -lz... no
checking for mysql_query() in -lmysqlclient... no
checking for main() in -lsocket... no
checking for mysql_query() in -lmysqlclient... no
checking for main() in -lnsl... no
checking for mysql_query() in -lmysqlclient... no
checking for main() in -lmygcc... no
checking for mysql_query() in -lmysqlclient... no
*** extconf.rb failed ***
Could not create Makefile due to some reason, probably lack of
necessary libraries and/or headers.  Check the mkmf.log file for more
details.  You may need configuration options.
</pre>

"
17609,Redmine,Defect,"",New,Normal,The issue ID number increments a lot for no apparent reason (example 2 subsequent id's are 1299 and the next one is 2297),Kristof Despiere,"",2015-03-31 19:47,Database,"","","","",0,2014-08-04 16:38,"","","",2.3.2,"The issue ID number increments a lot for no apparent reason (example 2 subsequent id's are 1299 and the next one is 2297)

We have had the same issue again now, it jumped from 2362 to 3355.

The backend database we use is a SQL Server 2012 Express. Apart from that I do not see an entry in the log pointing to why it behaves like this.

Anyone has an idea how this happens/can happen ? Or how to avoid it in the future ?"
17608,Redmine,Defect,"",Closed,Normal,Problem when updating the to ubuntu 14.04,Hud Hood,"",2014-08-05 09:36,Ruby support,"","","","",0,2014-08-04 13:17,2014-08-05 09:36,"",Invalid,2.4.2,"I have not been able to update my redmine. Everytime I ran `apt-get upgrade`, I'm getting a ruby not found error:

    **Setting up redmine (2.4.2-1) ...
    dbconfig-common: writing config to /etc/dbconfig-common/redmine/instances/default.conf
    Creating config file /etc/redmine/default/database.yml.new with new version
    dbconfig-common: flushing administrative password
    Populating database for redmine instance ""default"".
    This may take a while.
    /usr/bin/env: ruby1.8: No such file or directory
    Error when running rake db:migrate, check database configuration.
    dpkg: error processing package redmine (--configure):
     subprocess installed post-installation script returned error exit status 1
    Errors were encountered while processing:
     redmine
    E: Sub-process /usr/bin/dpkg returned an error code (1)**

I am stuck now. My redmine has stopped working.

"
17606,Redmine,Defect,"",Closed,Normal,Reproduction of forms to add files in the browser Google Chrome!,Максим Сазонов,"",2014-08-05 01:15,"","","","","",0,2014-08-04 11:35,2014-08-05 01:15,次のチケットと重複 #17151,Duplicate,"",When adding a single file is downloaded about 7 pieces (not counted). A little more than add forms to add a file! Kokaya version does not know! In your current so!
17602,Redmine,Patch,"",Closed,Normal,Include enabled modules in projects API,Jan from Planio www.plan.io,Jean-Baptiste Barth,2014-09-06 05:19,REST API,2.6.0,"","","",90,2014-08-03 18:26,2014-09-06 05:19,次のチケットが重複 #8545,"","","For some API use cases, it will certainly be helpful to find out *which modules are enabled* in a project. It is at least for a new feature we're developing at ""Planio"":https://plan.io/redmine-hosting. But in general, every API client which uses - let's say the issues API - should be able to check beforehand, if the issue tracking module is active in a particular project or not.

This patch adds @enabled_modules@ to the @projects#show@ API. They will be shown only if the @include=enabled_modules@ URL parameter is used. The behaviour is exactly the same as for issue categories and trackers.

And while we're at it, it also makes the @include=...@ URL parameters (for issue categories, trackers and enabled modules) available in the @projects#index@ API.

Tests are included, only needs merging :)"
17600,Redmine,Defect,"",Closed,Normal,Calendar error 500 after install,James Netherwood,"",2015-08-23 17:06,Calendar,"","","","",0,2014-08-03 13:15,2015-08-23 17:06,"",No feedback,"",Maybe this is a conflict on database fields
17598,Redmine,Defect,"",New,Normal,Wiki page for installation instructions is incomplete,Michel Behr,"",2014-08-29 10:27,Documentation,"","","","",0,2014-08-03 02:37,"","","",2.5.2,"Please correct me if I'm wrong, but AFAIU, what we see here:
http://www.redmine.org/projects/redmine/wiki/redmineinstall#PostgreSQL

Is this:
CREATE ROLE redmine LOGIN ENCRYPTED PASSWORD 'my_password' NOINHERIT VALID UNTIL 'infinity';
CREATE DATABASE redmine WITH ENCODING='UTF8' OWNER=redmine;

When in fact it should THIS:
su postgres
psql
postgres=# CREATE ROLE redmine LOGIN ENCRYPTED PASSWORD '<password>' NOINHERIT VALID UNTIL 'infinity';
postgres=# CREATE DATABASE redmine WITH ENCODING='UTF8' OWNER=redmine TEMPLATE template0;
postgres=# \q
exit

The same applies to MySQL, we should present more complete instructions - shouldn't we...? (I don't have write access to the wiki, that's why I didn't do it on my own).
"
17590,Redmine,Defect,"",New,High,UI issue in Redmine Roadmap page,Lajish Lakshmanan,"",2014-08-01 05:22,UI,"","","","",0,2014-08-01 05:22,"","","","","There is an UI issue in Redmine Roadmap page while viewing through 1024x768 resolutions screen. Please have a look over attached screenshot.

Go to roadmap-> Click on version having much amount of issues-> On right side, select filter option category wise"
17589,Redmine,Defect,"",Closed,Normal,Error in IMAP command received by server.,Daniel Drucker,"",2014-07-31 22:46,Email receiving,"","","","",0,2014-07-31 19:35,2014-07-31 22:46,"",Invalid,2.3.2,"What am I doing wrong here? How can I get redmine to receive emails?

<pre>
root@up:/usr/share/redmine# rake --trace RAILS_ENV=production redmine:email:receive_imap host=myhostname username=myusername password=mypassword project=Company tracker=bug move_on_success=read move_on_failure=failed allow_override=tracker,project unknown_user=accept

** Invoke redmine:email:receive_imap (first_time)
** Invoke environment (first_time)
** Execute environment
** Execute redmine:email:receive_imap
rake aborted!
Error in IMAP command received by server.
/usr/local/lib/ruby/1.9.1/net/imap.rb:1141:in `get_tagged_response'
/usr/local/lib/ruby/1.9.1/net/imap.rb:1195:in `block in send_command'
/usr/local/lib/ruby/1.9.1/monitor.rb:211:in `mon_synchronize'
/usr/local/lib/ruby/1.9.1/net/imap.rb:1177:in `send_command'
/usr/local/lib/ruby/1.9.1/net/imap.rb:1365:in `copy_internal'
/usr/local/lib/ruby/1.9.1/net/imap.rb:825:in `uid_copy'
/usr/share/redmine/lib/redmine/imap.rb:45:in `block in check'
/usr/share/redmine/lib/redmine/imap.rb:32:in `each'
/usr/share/redmine/lib/redmine/imap.rb:32:in `check'
/usr/share/redmine/lib/tasks/email.rake:141:in `block (3 levels) in <top (required)>'
/usr/local/lib/ruby/gems/1.9.1/gems/rake-10.1.0/lib/rake/task.rb:236:in `call'
/usr/local/lib/ruby/gems/1.9.1/gems/rake-10.1.0/lib/rake/task.rb:236:in `block in execute'
/usr/local/lib/ruby/gems/1.9.1/gems/rake-10.1.0/lib/rake/task.rb:231:in `each'
/usr/local/lib/ruby/gems/1.9.1/gems/rake-10.1.0/lib/rake/task.rb:231:in `execute'
/usr/local/lib/ruby/gems/1.9.1/gems/rake-10.1.0/lib/rake/task.rb:175:in `block in invoke_with_call_chain'
/usr/local/lib/ruby/1.9.1/monitor.rb:211:in `mon_synchronize'
/usr/local/lib/ruby/gems/1.9.1/gems/rake-10.1.0/lib/rake/task.rb:168:in `invoke_with_call_chain'
/usr/local/lib/ruby/gems/1.9.1/gems/rake-10.1.0/lib/rake/task.rb:161:in `invoke'
/usr/local/lib/ruby/gems/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:149:in `invoke_task'
/usr/local/lib/ruby/gems/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:106:in `block (2 levels) in top_level'
/usr/local/lib/ruby/gems/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:106:in `each'
/usr/local/lib/ruby/gems/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:106:in `block in top_level'
/usr/local/lib/ruby/gems/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:115:in `run_with_threads'
/usr/local/lib/ruby/gems/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:100:in `top_level'
/usr/local/lib/ruby/gems/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:78:in `block in run'
/usr/local/lib/ruby/gems/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:165:in `standard_exception_handling'
/usr/local/lib/ruby/gems/1.9.1/gems/rake-10.1.0/lib/rake/application.rb:75:in `run'
/usr/local/lib/ruby/gems/1.9.1/gems/rake-10.1.0/bin/rake:33:in `<top (required)>'
/usr/local/bin/rake:23:in `load'
/usr/local/bin/rake:23:in `<main>'
Tasks: TOP => redmine:email:receive_imap
</pre>"
