#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
14650,Redmine,Defect,"",Closed,Urgent,Security vulnerability in Redmine REST API,Wesley Falcao,"",2015-11-27 09:31,Security,"","","","",0,2013-08-08 22:33,2015-11-27 09:31,"",Invalid,2.3.2,"If I login as a non-administrator and try - 

http://localhost:3000/users/

I get a 403 error saying ""You are not authorized to access this page"".

However, logged in as the same user, I can do

http://localhost:3000/users/1.xml
http://localhost:3000/users/2.xml
...
...
...
http://localhost:3000/users/n.xml

And I can access all the users, including their api keys. 

"
14649,Redmine,Patch,"",Closed,Normal,German Translation for r12096,Daniel Felix,"",2015-07-07 12:54,Translations,"","","","",0,2013-08-08 16:32,2015-07-07 12:54,"","","","Hi there,

this is the first part of this translation.
I currently only translated wiki_syntax.html. The other file will follow soon.

Best regards,
Daniel"
14647,Redmine,Patch,"",Closed,Normal,German translation for r12013,Daniel Felix,"",2013-08-09 03:51,Translations,"","","","",0,2013-08-08 15:56,2013-08-09 03:51,"","","","Hi there,

here I am again after my long holidays. ;-)

You find the german translation for r12013. I also restructured the de.yml.

Best regards,
Daniel"
14646,Redmine,Defect,"",Closed,Urgent,"Migrating from Trac, users are not imported",Jack Reacher,"",2013-08-14 10:24,Importers,"","","","",0,2013-08-08 15:44,2013-08-14 10:24,次のチケットと重複 #14590,Duplicate,2.3.2,"The official Redmine from Track migrate plugin should import users (as wrote down here: [[RedmineMigrate#Trac]] ), but it does not. 

In Redmine I see on all ticket that Redmine Admin is the reporter. And reassign 1000 open ticket is a bit painfull. :( 

Environment:
  Redmine version                2.3.2.stable
  Ruby version                   1.9.3-p448 (2013-06-27) [i386-mingw32]
  Rails version                  3.2.13
  Environment                    production
  Database adapter               Mysql2
  Rails Version:                 Rails 3.2.13
  Database:                      MySQL 5.6.13"
14645,Redmine,Patch,"",Closed,Normal,Spanish translations update (r12083),Thomas Godard,"",2013-08-09 03:51,Translations,"","","","",0,2013-08-08 14:44,2013-08-09 03:51,"","","","* Translations added:
** field_must_change_passwd, notice_new_password_must_be_different
"
14633,Redmine,Defect,"",Closed,Urgent,"Internal error on settings, create user, my account and i guess more pages",Doron Sever,"",2013-08-08 10:25,Administration,"","","","",0,2013-08-07 16:30,2013-08-08 10:25,"",Invalid,2.3.2,"Hello
i've upgraded my redmine version from 1.4 to 2.3.2

everything seems to work(all issues and project are there) but i cannot add users nor view ""settings"" page nor view ""My account"" 
i get ""internal error"" page

i've try to google it, gave the whole project 775(i don't mind cuz its only on my dev environment) and still nothing works...

there is nothing on the ""production.log"" file

i don't know if its related but when i try to do this comman: sudo rails server RAILS_ENV=production
i get this error:

@Exiting
/usr/lib/ruby/gems/1.8/gems/rack-1.4.5/lib/rack/handler.rb:63:in `require': no such file to load -- rack/handler/rails__env=production (LoadError)
        from /usr/lib/ruby/gems/1.8/gems/rack-1.4.5/lib/rack/handler.rb:63:in `try_require'
        from /usr/lib/ruby/gems/1.8/gems/rack-1.4.5/lib/rack/handler.rb:16:in `get'
        from /usr/lib/ruby/gems/1.8/gems/rack-1.4.5/lib/rack/server.rb:272:in `server'
        from /usr/lib/ruby/gems/1.8/gems/railties-3.2.13/lib/rails/commands/server.rb:59:in `start'
        from /usr/lib/ruby/gems/1.8/gems/railties-3.2.13/lib/rails/commands.rb:55
        from /usr/lib/ruby/gems/1.8/gems/railties-3.2.13/lib/rails/commands.rb:50:in `tap'
        from /usr/lib/ruby/gems/1.8/gems/railties-3.2.13/lib/rails/commands.rb:50
        from script/rails:6:in `require'
        from script/rails:6
@

Hope someone can help me with that...
"
14631,Redmine,Patch,"",Closed,Normal,Japanese translation update (r12083),Go MAEDA,"",2013-08-08 01:49,Translations,"","","","",0,2013-08-07 16:08,2013-08-08 01:49,"","","",Translated 'field_must_change_passwd' and 'notice_new_password_must_be_different'.
14628,Redmine,Defect,"",Closed,Normal,Deleting saved searches deletes by name.,Dotan Cohen,"",2015-08-23 17:17,Issues,"","","","",0,2013-08-07 13:54,2015-08-23 17:17,"",Cant reproduce,2.1.4,"It seems that Redmine deletes saved Issues searches by name, not by query_id. Thus, when deleting a saved search all saved searches with the same name are deleted."
14627,Redmine,Defect,"",New,Normal,undefined method `show_value' on issues list PDF export,remy H,"",2013-08-07 10:35,PDF export,"","","","",0,2013-08-07 09:21,"","","",2.3.2,"Hello
I had a problem when I tried to export to PDF my issues. Here is the trace :

@NoMethodError (undefined method `show_value'):
  lib/redmine/export/pdf.rb:260:in `block in fetch_row_values'
  lib/redmine/export/pdf.rb:257:in `collect'
  lib/redmine/export/pdf.rb:257:in `fetch_row_values'
  lib/redmine/export/pdf.rb:302:in `block in calc_col_width'
  app/helpers/issues_helper.rb:29:in `block in issue_list'
  app/helpers/issues_helper.rb:25:in `each'
  app/helpers/issues_helper.rb:25:in `issue_list'
  lib/redmine/export/pdf.rb:300:in `calc_col_width'
  lib/redmine/export/pdf.rb:428:in `issues_to_pdf'@

I found what was wrong :

_""include CustomFieldsHelper""_ is missing in _/lib/export/pdf.rb_
 to call _""show_value""_ in _""fetch_row_values""_ method.

Maybe someone should fix this.
"
14626,Redmine,Defect,"",Closed,Normal,Repositories' extra_info column is too short with MySQL,Sergey Vasilyev,Jean-Philippe Lang,2017-04-03 07:33,SCM,3.4.0,"","","",0,2013-08-07 09:03,2017-04-03 07:33,関連している #20127,Fixed,2.3.1,"In the database table repositories a field named ""extra_info"" has type ""text"", which in mysql is limited to 65535 chars. This breaks fetch_changesets command on repositories with a very large amount of branches (git). Actual reason is that is stores only part of the last commit hash or other line (like ""!b"" for ""!binary""), and this causes errors in in fetch_changeset:

<pre>
$ /usr/local/rvm/bin/redmine_rails runner ""Repository.fetch_changesets"" -e production

/usr/local/rvm/gems/ruby-1.9.3-p429/gems/railties-3.2.13/lib/rails/commands/runner.rb:53:in `eval': comparison of String with nil failed (ArgumentError)
	from /u01/apps/redmine-2.3.1/app/models/repository/git.rb:145:in `fetch_changesets'
	from /u01/apps/redmine-2.3.1/app/models/repository.rb:333:in `block (2 levels) in fetch_changesets'
	from /usr/local/rvm/gems/ruby-1.9.3-p429/gems/activerecord-3.2.13/lib/active_record/associations/collection_proxy.rb:89:in `each'
	from /usr/local/rvm/gems/ruby-1.9.3-p429/gems/activerecord-3.2.13/lib/active_record/associations/collection_proxy.rb:89:in `method_missing'
	from /u01/apps/redmine-2.3.1/app/models/repository.rb:331:in `block in fetch_changesets'
	from /u01/apps/redmine-2.3.1/app/models/repository.rb:330:in `each'
	from /u01/apps/redmine-2.3.1/app/models/repository.rb:330:in `fetch_changesets'
	from (eval):1:in `<top (required)>'
	from /usr/local/rvm/gems/ruby-1.9.3-p429/gems/railties-3.2.13/lib/rails/commands/runner.rb:53:in `eval'
	from /usr/local/rvm/gems/ruby-1.9.3-p429/gems/railties-3.2.13/lib/rails/commands/runner.rb:53:in `<top (required)>'
	from /usr/local/rvm/gems/ruby-1.9.3-p429/gems/railties-3.2.13/lib/rails/commands.rb:64:in `require'
	from /usr/local/rvm/gems/ruby-1.9.3-p429/gems/railties-3.2.13/lib/rails/commands.rb:64:in `<top (required)>'
	from script/rails:6:in `require'
	from script/rails:6:in `<main>'
</pre>

Changing the field type to LONGTEXT fixes the problem."
