#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
21535,Redmine,Defect,"",Closed,Normal,Moving a custom field value in the order switches in the edit view,Nils Grimm,Jean-Philippe Lang,2016-01-09 10:14,Custom fields,3.2.1,"","","",0,2015-12-15 23:35,2016-01-09 10:14,"次のチケットが重複 #21563, 次のチケットが重複 #22061",Fixed,3.2.0,"Since the upgrade from 3.1.2 to 3.2.0 the move buttons in the custom field view are switching on each click ins custom field edit view.

The position has been changed after returning to the custom field list."
21534,Redmine,Defect,"",Closed,Normal,Backtrace cleaner should not clean plugin paths,Ond?ej Ezr,Jean-Philippe Lang,2016-01-09 10:13,Code cleanup/refactoring,3.2.1,"","","",0,2015-12-15 21:03,2016-01-09 10:13,"",Fixed,"",Rails.backtrace_cleaner.class::APP_DIRS_PATTERN
21533,Redmine,Patch,"",Closed,Normal,Bulgarian translation (r14975),Ivan Cenov,"",2016-01-09 14:57,Translations,"","","","",0,2015-12-15 20:25,2016-01-09 14:57,"","","","Translated:
* label_default_values_for_new_users

#21447"
21531,Redmine,Defect,"",Closed,Normal,rdm-mailhandler with project-from-subaddress fails,Daniel Feliciano Branco,Jean-Philippe Lang,2016-01-09 10:12,Email receiving,3.2.1,"","","",0,2015-12-15 19:04,2016-01-09 10:12,"",Fixed,3.2.0,"Running ""ruby extra/mail_handler/rdm-mailhandler.rb -k xxxx -u http://localhost:3000/"" waits for stdin input, running ""ruby extra/mail_handler/rdm-mailhandler.rb -k xxxx -u http://localhost:3000/ --project-from-subaddress example@redmine.org"" fails with:

<pre>
extra/mail_handler/rdm-mailhandler.rb:90:in `block (2 levels) in initialize': undefined method `[]=' for nil:NilClass (NoMethodError)
	from /usr/lib/ruby/1.9.1/optparse.rb:1360:in `call'
	from /usr/lib/ruby/1.9.1/optparse.rb:1360:in `block in parse_in_order'
	from /usr/lib/ruby/1.9.1/optparse.rb:1347:in `catch'
	from /usr/lib/ruby/1.9.1/optparse.rb:1347:in `parse_in_order'
	from /usr/lib/ruby/1.9.1/optparse.rb:1341:in `order!'
	from /usr/lib/ruby/1.9.1/optparse.rb:1432:in `permute!'
	from /usr/lib/ruby/1.9.1/optparse.rb:1453:in `parse!'
	from extra/mail_handler/rdm-mailhandler.rb:140:in `initialize'
	from extra/mail_handler/rdm-mailhandler.rb:211:in `new'
	from extra/mail_handler/rdm-mailhandler.rb:211:in `<main>'
</pre>


<pre>
Environment:
  Redmine version                3.2.0.stable
  Ruby version                   1.9.3-p551 (2014-11-13) [i686-linux]
  Rails version                  4.2.5
  Environment                    production
  Database adapter               PostgreSQL
SCM:
  Subversion                     1.6.17
  Git                            1.7.9.5
  Filesystem                     
Redmine plugins:
  periodictask                   3.1.1
  recurring_tasks                2.0.0-pre
  redmine_close_button           0.0.8
  redmine_contacts               4.0.4
  redmine_finance                2.0.1
  redmine_helpdesk               0.0.15
  redmine_ics_export             3.0.1.dev
  redmine_issue_override         0.0.1
  redmine_issue_templates        0.1.1
  redmine_startpage              0.1.0
  redmine_tweaks                 0.5.5
  redmine_wiki_extensions        0.7.0
  sidebar_hide                   0.0.7
</pre>"
21530,Redmine,Defect,"",New,Normal,If a new boolean custom field with a default value will be added the value won't be automatically applied to all issues,Nils Grimm,"",2015-12-15 19:03,Custom fields,"","","","",0,2015-12-15 19:03,"","","",3.2.0,"If later on another custom field with an default value will be added.
All issues will have the state not assigned.
Only after changing issue the dafault value will be applied.

If you're using the REST API this will cause problems because all issues have to manually set to the default value.

Two Fixes would be nice:
# Is there a reason why the creation of a new boolean custom field isn't automatically set on creation?
# Would it be possible to do this without sending for every issue an mail.
"
21528,Redmine,Defect,"",Closed,Normal,LDAP user autocreation doesn't work with attributes with Cyrillic,Valentin Vakhrushev,"",2015-12-15 16:33,LDAP,"","","","",0,2015-12-15 15:39,2015-12-15 16:33,次のチケットと重複 #21453,Duplicate,3.2.0,I've configured LDAP authentication in Redmine and it works fine except one thing. If some attribute in LDAP (in Active Directory in my case) consists of two or more words (contains one or more spaces) then new user from LDAP is not created. If I remove these spaces all work just fine and new user appears in Redmine.
21527,Redmine,Patch,"",Closed,Normal,Russian translation for 3.2.0,Alexander Ryabinovskiy,"",2016-01-09 19:18,Translations,3.2.1,"","","",0,2015-12-15 15:13,2016-01-09 19:18,"","","",Russian translation update for 3.2.0
21522,Redmine,Patch,"",Closed,Normal,Simplified Chinese translation for r14976,Hang Xie,"",2016-01-07 16:04,Translations,3.2.1,"","","",0,2015-12-15 04:24,2016-01-07 16:04,"","","","Simplified Chinese translation for r14976
add about 30 lines translation"
21521,Redmine,Patch,"",Closed,Normal,Updated Spanish and Spanish Panama Translations,Leonel Iturralde,"",2016-01-09 16:55,Translations,3.2.1,"","","",0,2015-12-14 21:27,2016-01-09 16:55,"","","","Changes:
* Spanish Panama
** Change thousand delimiters and separator
** translation updated r14975
* Spanish
** translation updated r14975
** Fix label @permission_import_issues:@ and @label_import_issues@

"
21514,Redmine,Defect,"",Closed,Normal,login page,sneha h,"",2015-12-14 14:22,"","","","","",0,2015-12-14 12:28,2015-12-14 13:22,"",Invalid,"","the length of username must be less than 8 characters
"
