#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
26714,Redmine,Patch,"",New,Normal,pluck instead of map in issue_query,jwjw yy,"",2017-08-18 19:50,Code cleanup/refactoring,4.1.0,"","","",0,2017-08-17 08:30,"","","","","The previous issue_query.rb, line  438 version_ids = versions(:conditions => [where]).map(&:id) will issue query as:

<pre><code class=""sql"">
SELECT `versions`.`id` AS t0_r0, `versions`.`project_id` AS t0_r1, `versions`.`name` AS t0_r2, `versions`.`description` AS t0_r3, `versions`.`effective_date` AS t0_r4, `versions`.`created_on` AS t0_r5, `versions`.`updated_on` AS t0_r6, `versions`.`wiki_page_title` AS t0_r7, `versions`.`status` AS t0_r8, `versions`.`sharing` AS t0_r9, `projects`.`id` AS t1_r0, `projects`.`name` AS t1_r1, `projects`.`description` AS t1_r2, `projects`.`homepage` AS t1_r3, `projects`.`is_public` AS t1_r4, `projects`.`parent_id` AS t1_r5, `projects`.`created_on` AS t1_r6, `projects`.`updated_on` AS t1_r7, `projects`.`identifier` AS t1_r8, `projects`.`status` AS t1_r9, `projects`.`lft` AS t1_r10, `projects`.`rgt` AS t1_r11, `projects`.`inherit_members` AS t1_r12, `projects`.`default_version_id` AS t1_r13 FROM `versions` INNER JOIN `projects` ON `projects`.`id` = `versions`.`project_id` WHERE (projects.status <> 9 AND projects.id IN (SELECT em.project_id FROM enabled_modules em WHERE em.name='issue_tracking')) AND ( 1 = 1 )
</code></pre>

However, only id is needed, so , it's possible to change to 

<pre><code class=""ruby"">
 version_ids = versions_for_id(:conditions => [where]).pluck(:id)
  def versions_for_id(options={})
    Version.visible.
      where(project_statement).
      where(options[:conditions]).
      includes(:project).
      references(:project)
  rescue ::ActiveRecord::StatementInvalid => e
    raise StatementInvalid.new(e.message)
  end    
</code></pre>

As shown in diff.rb"
26711,Redmine,Patch,"",Closed,Normal,Use pluck instead of map in MyHelper,jwjw yy,Go MAEDA,2017-11-26 15:40,Code cleanup/refactoring,4.0.0,"","","",0,2017-08-17 05:03,2017-11-26 15:40,"","","","In app/helpers/my_helpers, 
68:     where(:project_id => User.current.projects.map(&:id)).
Use pluck to get the id is much more efficient, since the query will only access the id field, instead of select * from projects:
Before:
SELECT `projects`.* FROM `projects` INNER JOIN `members` ON `projects`.`id` = `members`.`project_id` WHERE `members`.`user_id` = ? AND (projects.status<>9)  [[""user_id"", 5341]]

After:
 SELECT `projects`.`id` FROM `projects` INNER JOIN `members` ON `projects`.`id` = `members`.`project_id` WHERE `members`.`user_id` = ? AND (projects.status<>9)  [[""user_id"", 5341]]"
26709,Redmine,Patch,"",New,Normal,Use correct http status codes,Pavel Rosick?,"",2017-10-13 03:59,REST API,4.1.0,"","","",0,2017-08-17 01:26,"","","","","1/ redmine ignores accept headers and jquery dataType attribute

The Accept request-header field can be used to specify certain media types which are acceptable for the response.

If no Accept header field is present, then it is assumed that the client accepts all media types. If an Accept header field is present, and if the server cannot send a response which is acceptable according to the combined Accept field value, then the server SHOULD send a 406 (not acceptable) response.

http://api.jquery.com/jQuery.ajax/

The type of data that you're expecting back from the server. If none is specified, jQuery will try to infer it based on the MIME type of the response (an XML MIME type will yield XML, in 1.4 JSON will yield a JavaScript object, in 1.4 script will execute the script, and anything else will be returned as a string). The available types (and the result passed as the first argument to your success callback)

examples:
<pre>
curl -v -H http://demo.redmine.org/issues.json
-> 200 + json OK!

but
curl -v -H ""Accept: application/json"" http://demo.redmine.org/issues
-> 500 no builder for format

expected (with patch)
-> 200 + json output
</pre>

in some cases html is returned even if json was requested

2/ 406 error raises exception
<pre>
curl -v http://demo.redmine.org/issues.xxx
-> 406 + exception ActionController::UnknownFormat

expected (with patch)
-> 406 no exception
</pre>

3/ csrf protection - useful to avoid exceptions because of site-scanner bots
<pre>
curl -v -H ""Accept: text/javascript"" http://demo.redmine.org/issues/new
-> 422 + exception ActionController::InvalidCrossOriginRequest: Security warning: an embedded <script> tag on another site requested protected JavaScript.

expected
-> 400 - no exception
</pre>"
26708,Redmine,Defect,"",New,Normal,Diff formatting results empty lines if they contains HTML tags,Robert Korulczyk,"",2017-08-16 22:49,Text formatting,"","","","",0,2017-08-16 22:48,"","","",3.3.4,"h2. Steps to reproduce:

In issue description write something like (need to remove space in @< /pre>@):

<pre>
<pre><code class=""diff"">
--- a/test.php
+++ b/test.php
@@ -329,7 +329,7 @@

-echo '<div></div>';
+echo '<div id=""test""></div>';

</code>< /pre>
</pre>

h2. Expected result:

Proper diff.

h2. What I get:

!058577fc.png!
"
26705,Redmine,Defect,"",Confirmed,Normal,Unable to download file if custom field is not defined as visible to any users,Thibault Deregnaucourt,"",2017-12-14 17:19,Custom fields,3.4.4,"","","",0,2017-08-16 18:28,"",関連している #6719,"",3.4.2,"Even if my user account has all available roles (and is also an administrator), i am not able to download custom field file, unless custom field is configured as visible to any users.

I am getting a ""403 - You are not authorized to access this page."" error page when i am trying to download file (either from issue or custom query).

It does not occur when i add file as issue attachment.

My (bitnami) environment is : 

<pre>
Environment:
  Redmine version                3.4.2.stable
  Ruby version                   2.3.4-p301 (2017-03-30) [x86_64-linux]
  Rails version                  4.2.8
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.9.5
  Cvs                            1.12.13
  Git                            2.7.4
  Filesystem                     
Redmine plugins:
  hide_journal_details           0.0.2
  redmine_contacts               4.1.1
  redmine_issue_templates        0.1.7
</pre>

The production.log file : 

<pre>
Started GET ""/attachments/@@@/@@@"" for @@@.@@@.@@@.@@@ at 2017-08-16 16:11:05 +0000
Processing by AttachmentsController#show as HTML
  Parameters: {""id""=>""@@@"", ""filename""=>""@@@""}
  Current user: @@@ (id=@@@)
  Rendered common/error.html.erb within layouts/base (1.2ms)
  Rendered plugins/redmine_contacts/app/views/contacts_issues/_additional_assets.html.erb (1.1ms)
  Rendered plugins/redmine_contacts/app/views/common/_contacts_select2_data.html.erb (0.4ms)
Filter chain halted as :read_authorize rendered or redirected
Completed 403 Forbidden in 57ms (Views: 35.7ms | ActiveRecord: 10.2ms)
</pre>
"
26703,Redmine,Patch,"",Closed,Normal,German translations in 3.4-stable,Peter Pfl?ging,"",2017-09-15 07:45,Translations,3.4.3,"","","",0,2017-08-16 10:29,2017-09-15 07:44,"","","","Hi,

I'm missing some German translations in 3.4.2. 

I've made the translations. 

Attached is a patch for config/locales/de.yml
"
26702,Redmine,Defect,"",Closed,Normal,Getting an internal error when I tried to open up a project.,Chung Ley,"",2017-08-16 17:30,"","","","","",0,2017-08-15 21:01,2017-08-16 09:01,"",Invalid,3.4.1,"Currently, if I logged on as regular user to my redmine installation of 3.4.1; I can see the list of projects, but when I tried to open any ""Project"", I got the following:
<pre>
Internal error

An error occurred on the page you were trying to access.
If you continue to experience problems please contact your Redmine administrator for assistance.

If you are the Redmine administrator, check your log files for details about the error.
</pre>

If I opened the log, I see this ""error"":
NoMethodError (undefined method `accessor' for #<ActiveRecord::Type::Value:0x000000036cfce8>):
<pre>
  app/models/role.rb:229:in `permissions_all_trackers'
  app/models/role.rb:238:in `permissions_all_trackers?'
  app/models/tracker.rb:61:in `block (2 levels) in <class:Tracker>'
  app/models/project.rb:217:in `block in allowed_to_condition'
  app/models/project.rb:216:in `each'
  app/models/project.rb:216:in `allowed_to_condition'
  app/models/tracker.rb:60:in `block in <class:Tracker>'
  app/controllers/projects_controller.rb:152:in `show'
  lib/redmine/sudo_mode.rb:63:in `sudo_mode'
</pre>

I then logged on as ""Admin"", I can then open the project.  I then tried to looking inside ""Settings"" to see if there is something peculiar but got the internal error again, and this time the error in the log file is a little different:
<pre>
  ActionView::Template::Error (undefined method `default_assigned_to_id' for #<Project:0x007f4611fb2878>
Did you mean?  default_assigned_to
               default_assigned_to=):
    25: <% end %>
    26: 
    27: <% if @project.safe_attribute?('default_assigned_to_id') && (default_assigned_to_options = project_default_assigned_to_options(@project)).present? %>
    28:   <p><%= f.select :default_assigned_to_id, default_assigned_to_options, include_blank: true %></p>
    29: <% end %>
    30: 
    31: <%= wikitoolbar_for 'project_description' %>
  lib/redmine/views/labelled_form_builder.rb:38:in `select'
  app/views/projects/_form.html.erb:28:in `_app_views_projects__form_html_erb__2072855206031296453_69969313185660'
  app/views/projects/_edit.html.erb:2:in `block in _app_views_projects__edit_html_erb___116871158613782057_69969313241060'
  app/helpers/application_helper.rb:1188:in `labelled_form_for'
  app/views/projects/_edit.html.erb:1:in `_app_views_projects__edit_html_erb___116871158613782057_69969313241060'
  app/views/common/_tabs.html.erb:17:in `block in _app_views_common__tabs_html_erb__1006688546081786105_69969313437680'
  app/views/common/_tabs.html.erb:16:in `each'
  app/views/common/_tabs.html.erb:16:in `_app_views_common__tabs_html_erb__1006688546081786105_69969313437680'
  app/helpers/application_helper.rb:343:in `render_tabs'
  app/views/projects/settings.html.erb:3:in `_app_views_projects_settings_html_erb___3324488570488824154_69969313523340'
  lib/redmine/sudo_mode.rb:63:in `sudo_mode'
</pre>

I installed Redmine using ""regular"" account that does not have superuser privilege.  I am pretty sure it was working before and I don't remember making any changes to the setup/configuration except for the attempt with starting on Apache/Tomcat which basically did a copy of public/dispatch.fcgi.example to public/dispatch.fcgi; but I had already removed that file and restart Redmine and the problem persisted.

Below is my environment.

<pre>
[<user>@<server> redmine-3.4.1]$ RAILS_ENV=production bin/about

sh: darcs: command not found
sh: hg: command not found
sh: bzr: command not found
Environment:
  Redmine version                3.4.1.stable
  Ruby version                   2.4.1-p111 (2017-03-22) [x86_64-linux]
  Rails version                  4.2.8
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.6.19
  Cvs                            1.12.13
  Git                            2.13.0
  Filesystem                     
Redmine plugins:
  no plugin installed

[<user>@<server> redmine-3.4.1]$ uname -a
Linux <server> 2.6.32-642.6.2.el6.x86_64 #1 SMP Mon Oct 24 10:22:33 EDT 2016 x86_64 GNU/Linux
</pre>

 "
26699,Redmine,Defect,"",New,Normal,Anonymous user should have their icon,Go MAEDA,"",2017-10-16 01:10,UI,3.4.4,"","","",0,2017-08-15 17:01,"",関連している #25775,"","","@ApplicationHelper#avatar@ method returns blank string instead of @img@ tag for the anonymous user. The behavior causes disordered layout in IssuesController#show page.

This patch adds an icon for the anonymous user and fixes the broken layout.

*Before:*
The author of the issue is the anonymous user. But in the upper left corner of the page, the assignee's icon is displayed as if it is the author's icon because the anonymous user does not have their avatar icon.
!{width: 320px; border: 1px solid #ddd;}.before1@2x.png!

No icon is displayed in the journal which was made by the anonymous user.
!{width: 320px; border: 1px solid #ddd;}.before2@2x.png!

*After:*
New anonymous icon is displayed.
!{width: 320px; border: 1px solid #ddd;}.after1@2x.png!

!{width: 320px; border: 1px solid #ddd;}.after2@2x.png!
"
26691,Redmine,Defect,"",New,Normal,N + 1 queries when rendering the Gantt,jwjw yy,"",2017-08-15 18:59,Performance,4.1.0,"","","",0,2017-08-15 03:27,"","","","","Rails 4.2.7.1
20000 issues in the database
When rendering the GanttsController.show action, it will issue a lot of queries to get the the start_date and due_date of an project like:


<pre><code class=""sql"">
SELECT MIN(`issues`.`start_date`) FROM `issues` WHERE `issues`.`project_id` = ?  [[""project_id"", 1436]]
SELECT MAX(`issues`.`due_date`) FROM `issues` WHERE `issues`.`project_id` = ?  [[""project_id"", 1436]]
SELECT MIN(`issues`.`start_date`) FROM `issues` WHERE `issues`.`project_id` = ?  [[""project_id"", 1317]]
SELECT MAX(`issues`.`due_date`) FROM `issues` WHERE `issues`.`project_id` = ?  [[""project_id"", 1317]]
</code></pre>

Which will make the performance very bad.

My solution is that add cached_due_date and cached_start_date for projects.rb, and while constructing the project_tree, I will use a group query to retrieve the corresponding start_date and due_date for a group of projects, so that they don't need to issue N queries later on. "
26689,Redmine,Patch,"",Closed,Normal,Add title to author's and assignee's icon ,Marius BALTEANU,Jean-Philippe Lang,2017-10-15 13:35,UI,3.4.3,"","","",0,2017-08-14 22:48,2017-10-15 13:35,関連している #25775,"","","After the release of Redmine 3.4.2 in our company, we received some complains regarding the author and assignee icons (feature added in #25775). Some users thought that is a bug (especially when the author = assignee).

I'm thinking that adding a title to that icons could help users to understand better the functionality. 

Attached is a patch that adds these titles."
