#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
28693,Redmine,Defect,"",Closed,Normal,Irrelevant permission is required to access some tabs in project settings page,Fabrizio Sebastiani,Go MAEDA,2018-06-03 06:38,Permissions and roles,3.4.6,"","","",0,2018-05-07 11:27,2018-06-03 06:38,"",Fixed,3.1.2,"It is not clear why is necessary to give ""Edit project"" right to create new Forum and so let ""Settings"" tab to appears; in fact giving ""Forum Manager"" right do not let ""new forum"" command to appears."
28689,Redmine,Defect,"",Closed,Normal,csv 1.0.2 gem breaks ImportsControllerTest ,Go MAEDA,"",2018-05-06 09:51,Gems support,"","","","",0,2018-05-06 02:10,2018-05-06 09:51,"関連している #27849, 関連している #28112",Fixed,"","This issue is reproducible only on Ruby 2.5 because csv gem is used for Ruby 2.5 only (see r17245). No problem with csv 1.0.1.

<pre>
$ ruby test/functional/imports_controller_test.rb
Run options: --seed 38551

# Running:

.......F

Failure:
ImportsControllerTest#test_post_settings_with_wrong_encoding_should_display_error [test/functional/imports_controller_test.rb:125]:
<(?-mix:not a valid UTF-8 encoded file)> expected but was
<The file is not a CSV file or does not match the settings below>..
Expected 0 to be >= 1.


bin/rails test test/functional/imports_controller_test.rb:111
</pre>"
28687,Redmine,Defect,"",Closed,Normal,How to install redmine on cpanel ,abdelrahman osama,"",2018-05-05 03:36,Issues,"","","","",0,2018-05-04 23:08,2018-05-05 03:36,"",Invalid,"","I tried to install redmine on my server but I have issue on step 9 in the below link 
https://documentation.cpanel.net/display/CKB/How+to+Install+Redmine#937d9dced1db4b3583bcfd1a1e80551e"
28686,Redmine,Defect,"",Closed,Normal,/users API does not accept boolean-like String values for generate_password,Gregor Schmidt,Go MAEDA,2018-05-07 03:35,REST API,4.0.0,"","","",0,2018-05-04 12:07,2018-05-06 10:32,"",Fixed,"","When creating a new user using the XML Rest API and the following XML, Redmine is not generating a new password.

<pre>
<user>
    <login>test</login>
    <firstname>test</firstname>
    <lastname>test</lastname>
    <mail>test@example.org</mail>
    <generate_password>true</generate_password>
    <must_change_passwd>true</must_change_passwd>
</user>
</pre>

The @true@ value for @must_change_passwd@ works as expected, the one for @generate_password@ is ignored.

The reason for that is, that @must_change_passwd@ is a proper database column and ActiveRecord will translate certain expected values to Boolean @true@. Among these are @""1""@, @""true""@, and @true@. In contrast @generate_password@ is a _virtual_ attribute, which is not backed by a database column. Redmine has its own code to handle the translation here. But this custom code only accepts @""1""@ and @true@, i.e it's missing the @""true""@ option.

The attached patch fixes this shortcoming by using ActiveRecord's translation method directly."
28672,Redmine,Defect,"",New,Normal,Browsing of single file projects using SVN does not work,Andrius Merkys,"",2018-05-02 13:12,SCM,"","","","",0,2018-05-02 13:12,"","","",3.0.0,"Dear maintainers,

I have attempted to create a single file project. I have added a SVN repository URL pointing to a single file (let's say, svn://www.crystallography.net/cod-tools/trunk/CHANGELOG). Everything works fine except 'History | View | Annotate | Download' tabs in projects/cod-tools-changelog/repository/changes/CHANGELOG. Error log says:

App 12828 stderr: svn: E160013: File not found: revision 6179, path '/trunk/CHANGELOG/CHANGELOG'
App 12828 stderr: svn: E145000: Unknown node kind for 'svn://www.crystallography.net/cod-tools/trunk/CHANGELOG/CHANGELOG'

It seems as repository's URLs are required to point to directories only. However, having project per file would be beneficial, and it is what I need now. Can this defect be evaded?

I am using redmine 3.0 and subversion 1.8 as supplied by APT package manager of Debian-8.10.

Many thanks,
Andrius"
28669,Redmine,Defect,"",New,Normal,Project filter is (sometimes) ignored in CSV export,Jens Kr?mer,"",2018-05-01 05:34,Issues filter,"","","","",0,2018-05-01 05:34,"","","",3.4.5,"Suppose you have a project P which has subprojects P1. Further you have a global, saved issue query with a @project_id@ filter for just the subproject P1.

When calling that query in the context of P (by going to /projects/p/issues?query_id=123), only issues of P1 are shown. The same is true for the PDF export when accessed from this page. However, the CSV export when accessed from the same page, will contain issues from P as well.

The cause of that discrepancy is, that the modal CSV export options window serializes the query into a bunch of hidden fields, while the PDF export just uses the @query_id@ URL parameter, like the web UI view does.

Deeper down, the problem is the timing of when @@query.project@ is set in @QueriesHelper#retrieve_query@: With @query_id@ present, the query is loaded and then the project is set. Without @query_id@ (in the CSV export case), the project is set first, before the params are applied. This results in a different available_filters configuration, because only in absence of the project, the @project_id@ filter will be added. So with the project being set early, the project_id filter isn't initialized in the query object and thus all issues of P are rendered in the CSV. I'm attaching a failing test case illustrating the problem.

I tried two approaches to solve the problem but both weren't really straightforward and I'm not sure which one to pursue further.

1. Use @query_id@ in the hidden fields of the modal instead of serializing all the filters. I changed the @query_as_hidden_field_tags@ helper for this, basing it's output on @Query#as_params@. That worked somewhat but at least the 'all columns' option would need special treatment in this case because it was ignored.
2. Change QueriesHelper#retrieve_query to not initialize the new query with the project when creating it, but apply the params first and set the project later. While this solved my case, it broke a lot of other test cases in both issues and timelog_reports controller tests.
3. There might be a better way to fix this in @IssueQuery@ itself, by differentiating the cases of 'should I show the project filter in the UI' (only if called outside project context) from 'should I apply an already set project filter' (yes, if the projects filtered for are sub-projects of the present project).

Opinions, anybody?

The problem is present at least since 3.3, I worked on current trunk (r17320)."
28668,Redmine,Defect,"",Closed,Normal,redmine_plugin_controller generates camelcase filename,Toru Takahashi,Go MAEDA,2018-05-05 04:55,Plugin API,4.0.0,"","","",0,2018-05-01 02:44,2018-05-05 04:55,"",Fixed,3.4.5,"redmine_plugin_controller generates not snake case file name but camel case file name when specifying controller name as camel case.

For example:
<pre>
$ bundle exec rails generate redmine_plugin_controller hello_message FooBars
      create  plugins/hello_message/app/controllers/FooBars_controller.rb
      create  plugins/hello_message/app/helpers/FooBars_helper.rb
      create  plugins/hello_message/test/functional/FooBars_controller_test.rb
</pre>

This causes 

On the other hand, redmine_plugin_model generates snake case file name when specifying model name as camel case.

<pre>
$ bundle exec rails generate redmine_plugin_model hello_message FooBar
      create  plugins/hello_message/app/models/foo_bar.rb
      create  plugins/hello_message/test/unit/foo_bar_test.rb
      create  plugins/hello_message/db/migrate/004_create_foo_bars.rb
</pre>

Ruby on Rails' @rails generate controller FooBars@ command generates snake case file name: 'foo_bars_controller.rb', too.

Environment is as follows
<pre>
Environment:
  Redmine version                3.4.5.stable.17297
  Ruby version                   2.4.3-p205 (2017-12-14) [x86_64-linux]
  Rails version                  4.2.8
  Environment                    production
  Database adapter               SQLite
</pre>

* trunk has same behavior.

I expect to generate controller file with snake case name even if controller name is specified by camel case, like model file name.
"
28662,Redmine,Patch,"",New,Normal,"Replace ""Cancel"" buttons from the modals with ""Cancel"" link",Marius BALTEANU,"",2018-05-13 02:09,UI,4.1.0,"","","",0,2018-04-30 11:05,"","","","","In the current UI, the main action for a form is represented by a button element (eg: Create, Create and continue, Add, etc) and the ""Cancel"" action is represented by a link. This is a very useful because the main action should be more evident for an user.

In the modals (Export to CSV, Add watchers, Add members), both actions (main and cancel) are represented by a button and this is confusing. The attached patch replaces all the cancel buttons from the modals with the same ""Cancel"" link used in the rest of the app.    "
28659,Redmine,Defect,"",Closed,Normal,Redmine 3.4-stable + Passenger failed to start: cannot load such file -- bundler/setup (LoadError),herbert koelman,"",2018-04-29 01:35,"","","","","",0,2018-04-28 18:49,2018-04-29 01:35,"",Invalid,3.4.2,"When I try to access Redmine through passenger I end up with a web page that says :
<pre>
Application error

Rails application failed to start properly
</pre>

The Apache error log records these error messages:
<pre>
/usr/share/rubygems/rubygems/core_ext/kernel_require.rb:55:in `require': cannot load such file -- bundler/setup (LoadError)
	from /usr/share/rubygems/rubygems/core_ext/kernel_require.rb:55:in `require'
	from /home/redmine/redmine/config/boot.rb:4:in `<top (required)>'
	from /usr/share/rubygems/rubygems/core_ext/kernel_require.rb:55:in `require'
	from /usr/share/rubygems/rubygems/core_ext/kernel_require.rb:55:in `require'
	from /home/redmine/redmine/public/dispatch.fcgi:3:in `<main>'
</pre>

The relevant line seems to be */home/redmine/redmine/config/boot.rb:4:in `<top (required)>'*.
<pre>
# Set up gems listed in the Gemfile.
ENV['BUNDLE_GEMFILE'] ||= File.expand_path('../../Gemfile', __FILE__)

require 'bundler/setup' if File.exists?(ENV['BUNDLE_GEMFILE'])
</pre>

I'm running:
* Redmine 3.4-stable (as returned by git status)
* Fedora 27
* Passenger-5.2.1
* Using postgresql 9.6.8

Redmine starts up when I use rails' web server @bundle exec rails server webrick -e production@.

Any help is welcomed"
28653,Redmine,Defect,"",Closed,Normal,Hindi font support issue ,Ankit Singh,"",2018-04-30 09:36,Administration,"","","","",0,2018-04-27 11:32,2018-04-30 09:36,"",Invalid,3.4.5,"Hi,

Im trying to create a new issue with Hindi font then its showing following error. 

!hindi.png!


Please help how can I fix this issue.

Thanks "
28649,Redmine,Patch,"",New,Normal,Log automatic rescheduling of following issues to journal,Kevin Fischer,"",2018-05-08 01:56,Issues,3.3.8,"","","",0,2018-04-27 07:43,"","関連している #4154, 関連している #27644","","","The bug described in #4154 seems to be already fixed.

The attached patch fixes a related bug, because of which updates to the due date of a preceding issue were not reflected in the following issue's history. "
28636,Redmine,Defect,"",New,Normal,Cannot find an issue from a closed subproject,Rene Sperling,"",2018-04-26 09:18,Issues list,"","","","",0,2018-04-26 09:18,"","","",3.4.5,"Hi,

I have a main project with several closed subprojets. I want to find an issue from one of these closed projects.
Using the search function with 'project with subprojects' Redmine does not list it.
When using 'all projects' or reopening the concerning project Redmine shows the issue.

If this is not a bug, it would be nice to have an option to switch that behavior off."
28628,Redmine,Defect,"",Closed,Normal,it possible to add group as a watcher Redmine 3.4.4 stable?,cleber souza,"",2018-04-25 15:30,"","","","","",0,2018-04-25 15:27,2018-04-25 15:30,"",Invalid,3.4.4,"I found some plugins, but none is compatible with this version of redmine 3.4.4 stable. Can someone help me?"
28624,Redmine,Defect,"",Resolved,Normal,"How to hide ""Non member"" and ""Anonymous"" from admin/groups page.",膺升 陳,"",2018-04-28 13:18,"","","","","",0,2018-04-25 10:29,"","","","","Hi all,

I know that ""Non member"" and ""Anonymous"" are two system roles for internal used by redmine,so that cannot be deleted.But if we would like to hide the two items from admin/groups page,can we do that? "
