#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
19051,Redmine,Defect,"",Closed,Normal,Unable to load Projects,Robert Robinson,"",2015-02-07 09:26,"","","","","",0,2015-02-07 07:45,2015-02-07 08:05,関連している #18936,Invalid,"","For the past few weeks (ever since a Ruby update) I've been unable to do anything with my Projects. I am still able to view my Home and Administrative panels, but every time I try to view a Project I get an ""Internal Error"".

The CLI output (from Redmine launch up to and including the error) is as follows:
<pre>
/usr/lib/ruby/gems/2.2.0/gems/activesupport-3.2.21/lib/active_support/values/time_zone.rb:270: warning: circular argument reference - now
=> Booting WEBrick
=> Rails 3.2.21 application starting in production on http://0.0.0.0:3000
=> Call with -d to detach
=> Ctrl-C to shutdown server
[2015-02-07 01:40:15] INFO  WEBrick 1.3.1
[2015-02-07 01:40:15] INFO  ruby 2.2.0 (2014-12-25) [x86_64-linux]
[2015-02-07 01:40:15] INFO  WEBrick::HTTPServer#start: pid=20177 port=3000
/usr/lib/ruby/gems/2.2.0/gems/activerecord-3.2.21/lib/active_record/associations/has_many_association.rb:53: warning: circular argument reference - reflection
/usr/lib/ruby/gems/2.2.0/gems/activerecord-3.2.21/lib/active_record/associations/has_many_association.rb:57: warning: circular argument reference - reflection
/usr/lib/ruby/gems/2.2.0/gems/activerecord-3.2.21/lib/active_record/associations/has_many_association.rb:61: warning: circular argument reference - reflection
/usr/lib/ruby/gems/2.2.0/gems/activerecord-3.2.21/lib/active_record/associations/has_many_association.rb:80: warning: circular argument reference - reflection
Started GET ""/"" for 127.0.0.1 at 2015-02-07 01:40:18 -0500
Processing by WelcomeController#index as HTML
  Current user: robert (id=5)
  Rendered welcome/index.html.erb within layouts/base (62.0ms)
Completed 200 OK in 178.8ms (Views: 103.4ms | ActiveRecord: 19.9ms)
Started GET ""/projects/test"" for 127.0.0.1 at 2015-02-07 01:40:20 -0500
Processing by ProjectsController#show as HTML
  Parameters: {""id""=>""test""}
  Current user: robert (id=5)
  Rendered projects/_members_box.html.erb (0.4ms)
  Rendered projects/_sidebar.html.erb (1.3ms)
  Rendered projects/show.html.erb within layouts/base (12.2ms)
Completed 500 Internal Server Error in 113.2ms

ActionView::Template::Error (undefined method `name' for nil:NilClass):
    42:     <% end %>
    43: 
    44:     <h1><%= page_header_title %></h1>
    45: 
    46:     <% if display_main_menu?(@project) %>
    47:     <div id=""main-menu"">
    48:         <%= render_main_menu(@project) %>
  lib/redmine.rb:246:in `block (2 levels) in <top (required)>'
  lib/redmine/menu_manager.rb:199:in `call'
  lib/redmine/menu_manager.rb:199:in `allowed_node?'
  lib/redmine/menu_manager.rb:166:in `block in menu_items_for'
  lib/redmine/menu_manager.rb:165:in `each'
  lib/redmine/menu_manager.rb:165:in `menu_items_for'
  lib/redmine/menu_manager.rb:90:in `render_menu'
  lib/redmine/menu_manager.rb:80:in `render_main_menu'
  app/views/layouts/base.html.erb:45:in `_app_views_layouts_base_html_erb__3144639456856195886_69943781430900'
  app/controllers/projects_controller.rb:163:in `show'
</pre>

I launch it using this desktop shortcut:
<pre>
#!/bin/bash

cd /usr/share/webapps/redmine
sudo ruby script/rails server webrick -e production
</pre>

I am running Arch Linux (up-to-date) and followed the ArchWiki instructions for a single-user, non-RVM installation. It has worked fine for nearly 6 months now, up until 2-3 weeks ago when Ruby updated. Since then I haven't been able to use the glory that is Redmine.

I am not a Ruby guy, else I would be more helpful."
19050,Redmine,Defect,"",Closed,Normal,"missing features like datepicker or ""Preview"" does not work",Ladislav Nesnera,"",2015-02-07 06:13,"","","","","",0,2015-02-07 00:11,2015-02-07 06:13,"",Invalid,2.6.1,"I have updated by svn to 2.6-stable release. Everything looks well except feature like DatePicker or ""Preview"" does not work. Missing some jQuery libraries?"
19043,Redmine,Defect,"",Closed,Normal,upgrade from 0.9.3 to 2.6.1 leaves issue lft/rgt database fields blank,Daniel Black,"",2015-02-06 08:20,Issues,"","","","",0,2015-02-06 06:18,2015-02-06 08:20,"",Invalid,2.6.1,"As some code paths assume the these aren't blank there is backtraces.

Environment:                                                                                                                                                                            
  Redmine version                2.6.1.stable
  Ruby version                   1.9.3-p194 (2012-04-20) [i486-linux]
  Rails version                  3.2.21
  Environment                    production
  Database adapter               PostgreSQL
SCM:
  Git                            1.7.10.4
  Filesystem                     
Redmine plugins:
  no plugin installed

db:migration was successful.

<pre>
Started GET ""/issues/1527"" for 59.167.242.100 at 2015-02-05 23:57:19 -0500
Processing by IssuesController#show as HTML
  Parameters: {""id""=>""1527""}
  Current user: danblack (id=1)
  Rendered issues/_action_menu.html.erb (4.4ms)
  Rendered issues/show.html.erb within layouts/base (4.8ms)
Completed 500 Internal Server Error in 85.7ms

ActionView::Template::Error (undefined method `-' for nil:NilClass):
    3: <%= link_to l(:button_log_time), new_issue_time_entry_path(@issue), :class => 'icon icon-time-add' if User.current.allowed_to?(:log_time, @project) %>
    4: <%= watcher_link(@issue, User.current) %>
    5: <%= link_to l(:button_copy), project_copy_issue_path(@project, @issue), :class => 'icon icon-copy' if User.current.allowed_to?(:add_issues, @project) %>
    6: <%= link_to l(:button_delete), issue_path(@issue), :data => {:confirm => issues_destroy_confirmation_message(@issue)}, :method => :delete, :class => 'icon icon-del' if User.current.allowed_to?(:delete_issues, @project) %>
    7: </div>
  app/helpers/issues_helper.rb:186:in `block in issues_destroy_confirmation_message'
  app/helpers/issues_helper.rb:186:in `each'
  app/helpers/issues_helper.rb:186:in `inject'
  app/helpers/issues_helper.rb:186:in `issues_destroy_confirmation_message'
  app/views/issues/_action_menu.html.erb:6:in `_app_views_issues__action_menu_html_erb___32050337_88082350'
  app/views/issues/show.html.erb:1:in `_app_views_issues_show_html_erb__401709787_88338760'
  app/controllers/issues_controller.rb:128:in `block (2 levels) in show'
  app/controllers/issues_controller.rb:125:in `show'
</pre>

<pre>
Started GET ""/projects/ace-hosting/issues"" for 59.167.242.100 at 2015-02-06 00:09:43 -0500
Processing by IssuesController#index as HTML
  Parameters: {""project_id""=>""ace-hosting""}
  Current user: danblack (id=1)
  Rendered queries/_filters.html.erb (17.0ms)
  Rendered queries/_columns.html.erb (2.0ms)
  Rendered issues/_list.html.erb (13.7ms)
  Rendered issues/index.html.erb within layouts/base (36.5ms)
Completed 500 Internal Server Error in 133.7ms

ActionView::Template::Error (undefined method `<' for nil:NilClass):
    15:     </tr>
    16:   </thead>
    17:   <% previous_group = false %>
    18:   <tbody>
    19:   <% issue_list(issues) do |issue, level| -%>
    20:   <% if @query.grouped? && (group = @query.group_by_column.value(issue)) != previous_group %>
    21:     <% reset_cycle %>
  lib/plugins/awesome_nested_set/lib/awesome_nested_set/model/relatable.rb:114:in `within_node?'
  lib/plugins/awesome_nested_set/lib/awesome_nested_set/model/relatable.rb:54:in `is_descendant_of?'
  app/helpers/issues_helper.rb:26:in `block in issue_list'
  app/helpers/issues_helper.rb:25:in `each'
  app/helpers/issues_helper.rb:25:in `issue_list'
  app/views/issues/_list.html.erb:18:in `block in _app_views_issues__list_html_erb___498719239_107193180'
  app/views/issues/_list.html.erb:1:in `_app_views_issues__list_html_erb___498719239_107193180'
  app/views/issues/index.html.erb:63:in `_app_views_issues_index_html_erb__714360211_108178980'
  app/controllers/issues_controller.rb:87:in `block (2 levels) in index'
  app/controllers/issues_controller.rb:86:in `index'
</pre>

from database issues (description omitted)
|  id  | tracker_id | project_id |                                 subject                                  | due_date | category_id | status_id | assigned_to_id | priority_id | fixed_version_id | author_id | lock_version |         created_on         |         updated_on         | start_date | done_ratio | estimated_hours | parent_id | root_id | lft | rgt | is_private | closed_on |
| 1527 |          1 |         13 | SSL certificate expire in 7 days - mail1.ace-hosting.com.au (10/02/2015) |          |             |         2 |              1 |           5 |                  |         1 |            6 | 2015-02-03 15:57:53.954551 | 2015-02-04 21:01:21.837141 | 2015-02-03 |         30 |                 |           |         |     |     | f          | |
"
19040,Redmine,Defect,"",Closed,Normal,Potential DB deadlocks on concurrent issue creation,Serghei Zagorinyak,Jean-Philippe Lang,2015-02-20 05:30,Database,3.0.0,"","","",0,2015-02-05 15:55,2015-02-08 16:03,"関連している #18860, 関連している #6579",Fixed,"","We're running Redmine 2.5.0 with approx 120 users backed by an MS SQL database. The problem we have encountered is that from time to time issue creation fails because of DB deadlocks.
To reproduce this we created a python script that would start 7 threads and fire POST requests to create new issues in Redmine. Pretty soon 6 out of 7 threads were dead because of deadlocks on issue validation. 

@TinyTds::Error: Transaction (Process ID 227) was deadlocked on lock resources with another process and has been chosen as the deadlock victim. Rerun the transaction.: EXEC sp_executesql N'SELECT [issues].* FROM [issues] WHERE [issues].[parent_id] = 22244 ORDER BY [lft] ASC'
  Issue Load (5027.7ms)  EXEC sp_executesql N'SELECT [issues].* FROM [issues] WHERE [issues].[parent_id] = 22244 ORDER BY [lft] ASC'@

After that we turned on READ_COMMITTED_SNAPSHOT option in DB that allows to read transaction data even if it hasn't been committed yet, and this helped us move one step forward: deadlocks began to happen on INSERTs when new issues were to be created. Still it didn't help to solve the problem.

Is it possible to soften lock conditions or reduce transaction sizes as obviously concurrency suffers from that?"
19039,Redmine,Defect,"",Closed,Normal,Mail notification is formatting dates with changer's locale,Rafael Vargas,Jean-Philippe Lang,2015-02-09 12:06,I18n,3.0.0,"","","",0,2015-02-05 14:31,2015-02-08 10:35,"",Fixed,2.6.0,"Our installation default language is PT-BR but some users have EN configured as user language for their personal accounts.

The date formats are:  @pt-BR: ""DD/MM/YYYY""@ and @en: ""MM/DD/YYYY""@

When someone makes a change in the dates (start date/due date) using Redmine in EN, the email notifications for those users using PT-BR come almost completely localized with the exception of the dates that are coming in the changers locale format.

This can lead to problems with dates like 10/mar/2015 which will be formatted as 10/03/2015 for PT-BR and 03/10/2015 for EN.

The dates seem to be correctly saved in the database as opening the issue in the browser shows the dates correctly localized.

My environment is as follows:
<pre>
Environment:
  Redmine version                2.6.0.stable
  Ruby version                   2.1.1-p76 (2014-02-24) [x86_64-linux]
  Rails version                  3.2.19
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.10
  Mercurial                      1.3.1
  Cvs                            1.12.13
  Git                            1.8.0
  Filesystem                     
Redmine plugins:
  redmine_better_gantt_chart     0.9.0

"
19035,Redmine,Patch,"",Closed,Normal,Japanese translation fix (label_age),Go MAEDA,"",2015-02-08 04:05,Translations,3.0.0,"","","",0,2015-02-05 08:44,2015-02-08 04:05,"","","","label_age (en: ""age"") is translated as ""年齢"" in Japanese.
But it is not appropriate translation because ""年齢"" means the age of a person, cannot be used to express the age of inanimate objects such as a file.

I propose changing the translation to ""経過期間"". It means ""elapsed time"" in English."
19033,Redmine,Defect,"",Closed,Normal,Filters that utilize date/time ignore user's UTC offset,Zach N,"",2016-05-07 13:07,"","","","","",0,2015-02-04 20:29,2016-05-07 13:07,"関連している #20473, 関連している #16482, 次のチケットと重複 #22320","",2.5.2,"h2. Description:

Using any filter that uses date/time, such as ""Today,"" ""Yesterday,"" is Date, etc. ignores the UTC offset of the user.
Attached is a screenshot. In the screenshot is an issue with the date, 2/3/2015 @ 1807 CST. Converting this date to UTC would make it 2/4/2015 0007 UTC.

The server is set to UTC time. The Redmine config is using ""local"" for timezone. The user in the example has their UTC offset set to -6 or Central Standard Time.

h2. Expected:

I expect any filter using date/time to take into account the time offset the user has provided within their account profile.


h2. Instillation Info:

Environment:
  Redmine version                2.5.2.stable
  Ruby version                   1.9.3-p547 (2014-05-14) [x86_64-linux]
  Rails version                  3.2.19
  Environment                    production
  Database adapter               Mysql2
SCM:
  Subversion                     1.8.8
  Mercurial                      2.1
  Cvs                            1.12.13
  Git                            1.9.0
  Filesystem                     
Redmine plugins:
  redmine_time_tracker           0.5"
19030,Redmine,Defect,"",Closed,Normal,"Links to completed versions on the roadmap page might lead to a ""403 not authorized page""",Felix Sch?fer,Jean-Philippe Lang,2015-02-08 16:06,UI,3.0.0,"","","",0,2015-02-04 17:25,2015-02-08 16:06,"",Fixed,2.6.1,"On the roadmap page without showing the completed versions, all completed versions in the ""Completed versions"" foldout are linked to the version's page. The current user might not have the permission to view that version though (in the case of shared version), leading the user to a 403 page."
19029,Redmine,Defect,"",Closed,Normal,undefined method `scan' for nil:NilClass,Alex Sinelnikov,"",2015-08-23 17:01,"","","","","",0,2015-02-04 16:24,2015-08-23 16:58,"",No feedback,2.5.2,"Having weird issue while doing bulk update action(updating 1 item via context menu)

NoMethodError (undefined method `scan' for nil:NilClass):
  app/models/issue.rb:165:in `create_or_update'
  app/controllers/issues_controller.rb:283:in `block in bulk_update'
  app/controllers/issues_controller.rb:270:in `each'
  app/controllers/issues_controller.rb:270:in `bulk_update'"
19024,Redmine,Defect,"",Closed,Normal,link_to in Redmine::Hook::ViewListener omits url root,Jakob Gillich,Jean-Philippe Lang,2015-02-07 13:08,Plugin API,3.0.0,"","","",0,2015-02-04 11:01,2015-02-07 08:33,"",Fixed,"","Linking to a controller action omits the configured url root (@RAILS_RELATIVE_URL_ROOT@ environment variable).

For example, put the following code in a plugin & set @RAILS_RELATIVE_URL_ROOT=/redmine@:
<pre>
link_to ""Test"", { :controller => 'my', :action => 'plugin' }
# => <a href=""/my/plugin"">Test</a>
# Should be: href=""/redmine/my/plugin""
</pre>

There are quite a few others that seem to have the same problem:
https://github.com/peelman/my_projects/issues/5
https://stackoverflow.com/questions/25315103/link-to-omits-redmine-root

I am not sure if this is only reproducible under specific environments (at least the my_projects author doesn't seem to have this problem); I tried both the Bitnami Installer on Windows and the @sameersbn/redmine@ Docker container. You should get the same results with the following steps:

# Download https://github.com/peelman/my_projects
# On Windows: Install Redmine using Bitnami and put the plugin in the plugins folder
 On Linux: Install Docker & fig, put ""this"":https://gist.github.com/jgillich/97c88a99092c37e5d327 in the addon folder and type @fig up@.
# Open Redmine, create a project and go to the @Home@ page.
# Observe that all links generated by the plugin don't include the relative URL.
"
