#,プロジェクト,トラッカー,親チケット,ステータス,優先度,題名,作成者,担当者,更新日,カテゴリ,対象バージョン,開始日,期日,予定工数,進捗率,作成日,終了日,関連するチケット,Resolution,Affected version,説明
15881,Redmine,Defect,"",Closed,Normal,Using Role::PermissionsAttributeCoder makes migration from 1.4 lose role permissions,David Escala,"",2015-03-09 02:37,Permissions and roles,"","","","",0,2014-01-15 22:10,2015-03-09 02:37,"",Invalid,2.4.2,"In 1.4 permissions are serialized as

<pre>
--- 
  - !ruby/sym add_project
  - !ruby/sym edit_project
</pre>

and

<pre>
scan(/:([a-z0-9_]+)/).flatten.map(&:to_sym)
</pre>

fails to load it. next thing it is saved empty."
15879,Redmine,Defect,"",Closed,Normal,Unable to create new user from email,Justas P,"",2014-01-19 09:24,Email receiving,"","","","",0,2014-01-15 20:23,2014-01-19 09:24,"",Invalid,2.3.2,"Hey guys,

Hitting this problem, any help would be appreciated:
I want to allow new users to be created when people send email to our helpdesk address. Unfortunately, this is failing with error:

MailHandler: failed to create User: [""Company can't be blank""]

We are using:
Environment:
  Redmine version                2.3.2.stable
  Ruby version                   1.9.3-p194 (2012-04-20) [x86_64-linux]
  Rails version                  3.2.13

Once again thanks for any ideas how to fix this."
15878,Redmine,Defect,"",Closed,Low,Automatic line break on a numbered list should start the same position as the text before the line break.,Thomas Steinert,"",2015-02-18 10:56,PDF export,"","","","",0,2014-01-15 16:30,2015-02-18 10:56,"",Fixed,2.3.3,"When I create a PDF for a page using numbered lists and one line is long enough to produce a line break the new line starts left of the numbers instead right of the numbers. This graphic should make this problem more clear:
<pre>
    1. texttexttext
    2. texttexttext\n
texttexttext
    3. texttexttext</pre>

It should be more like:
<pre>
    1. texttexttext
    2. texttexttext\n
       texttexttext
    3. texttexttext</pre>"
15876,Redmine,Defect,"",Closed,Normal,incompatible character encodings: UTF-8 and ASCII-8BIT) when displaying (some) issues,john aylward,"",2014-01-15 16:28,Issues,"","","","",0,2014-01-15 16:02,2014-01-15 16:28,"",Invalid,"","This doesn't happen all the time, and I'm not sure what's different about the issues it's happening with. I first saw the problem with version 2.4.1 so I upgraded using `svn update` and still see the problem.

h2. Stack trace:

<pre>
Started GET ""/issues/1471"" for 172.xx.xx.xx at 2014-01-15 09:54:06 -0500
Processing by IssuesController#show as HTML
  Parameters: {""id""=>""1471""}
  Current user: aylwardj (id=6)
  Rendered issues/_action_menu.html.erb (3.8ms)
  Rendered issues/show.html.erb within layouts/base (10.6ms)
Completed 500 Internal Server Error in 122.5ms

ActionView::Template::Error (incompatible character encodings: UTF-8 and ASCII-8BIT):
    22:   <%= avatar(@issue.author, :size => ""50"") %>
    23: 
    24: <div class=""subject"">
    25: <%= render_issue_subject_with_tree(@issue) %>
    26: </div>
    27:         <p class=""author"">
    28:         <%= authoring @issue.created_on, @issue.author %>.
  app/views/issues/show.html.erb:25:in `_app_views_issues_show_html_erb__984933681748395012_57694200'
  app/controllers/issues_controller.rb:124:in `block (2 levels) in show'
  app/controllers/issues_controller.rb:121:in `show'

</pre>


h2. ruby script/about:

sh: 1: darcs: not found
sh: 1: cvs: not found
sh: 1: bzr: not found
Environment:
  Redmine version                2.4.2.devel.12663
  Ruby version                   1.9.3-p0 (2011-10-30) [x86_64-linux]
  Rails version                  3.2.16
  Environment                    production
  Database adapter               MySQL
SCM:
  Subversion                     1.6.17
  Mercurial                      2.0.2
  Git                            1.7.9.5
  Filesystem                     
Redmine plugins:
  redmine_mylyn_connector        2.8.2.stable
"
15875,Redmine,Defect,"",Closed,Normal,Problem viewing time entries detail,Gabriel Vidal,"",2014-01-19 09:28,Time tracking,"","","","",0,2014-01-15 14:34,2014-01-19 09:28,"",Invalid,2.3.4,"When I click on the option to see the details of the time entries, redmine launch 500 error code.

The solution was edit the file ""app/views/timelog/_list.html.erb"" and move the line
<%= call_hook (:view_timelog_index_list_after_entry, {:entry => entry})%> inside the loop.

Anyway, this is the error:

Completed 500 Internal Server Error in 728ms

ActionView::Template::Error (undefined local variable or method `entry' for #<#<Class:0x7f95d7be37e0>:0x7f95d6fe5498>):
    35: <% end -%>
    36: </tbody>
    37: </table>
    38: </div>
    39: <%= call_hook(:view_timelog_index_list_after_entry, {:entry => entry}) %>
    40: <% end -%>
    41:
  app/views/timelog/_list.html.erb:38:in `_app_views_timelog__list_html_erb___263291078_70140769473980'
  app/views/timelog/_list.html.erb:1:in `_app_views_timelog__list_html_erb___263291078_70140769473980'
  app/views/timelog/index.html.erb:20:in `_app_views_timelog_index_html_erb___368645698_70140772888660'
  app/controllers/timelog_controller.rb:63:in `index'
  app/controllers/timelog_controller.rb:51:in `index'

Thank you!"
15874,Redmine,Defect,"",Closed,Normal,REST API answers with error 500 when trying to create new user,Andrey Tatarnikov,"",2014-01-15 14:59,REST API,"","","","",0,2014-01-15 14:00,2014-01-15 14:59,"",Invalid,2.3.3,"I have to create new Redmine users from external source, so I want to use REST API.
First, I've created new user - `Automatics` with admin rights. After that I tried to call API from Chrome extension - Postman (HTTP request simulator).

Here is my request:
URL: http://redmine.dev.domain.ru/users.json?key=45fcdf639621f16020dac48f10cee94c545dfc69
Body:
<pre>
{
    ""user"": {
        ""login"": ""jplang"",
        ""firstname"": ""Jean-Philippe"",
        ""lastname"": ""Lang"",
        ""mail"": ""jp_lang@yahoo.fr"",
        ""password"": ""secret"" 
    }
}
</pre>

And API answer is:
<pre>
<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.01 Transitional//EN""
   ""http://www.w3.org/TR/html4/loose.dtd"">
<html>
    <title>Redmine 500 error</title>
    <style>
body{
font-family: Trebuchet MS,Georgia,""Times New Roman"",serif;
color:#303030;
margin:10px;
}
h1{
font-size:1.5em;
}
p{
font-size:0.8em;
}
</style>
    <body>
        <h1>Internal error</h1>
        <p>An error occurred on the page you were trying to access.
            <br />
  If you continue to experience problems please contact your Redmine administrator for assistance.
        </p>
        <p>If you are the Redmine administrator, check your log files for details about the error.</p>
        <p>
            <a href=""javascript:history.back()"">Back</a>
        </p>
    </body>
</html>
</pre>

I've enabled debug-level logging for Redmine, and log show this:
<pre>
Started POST ""/users.json?key=45fcdf639621f16020dac48f10cee94c545dfc69"" for 127.0.0.1 at 2014-01-15 16:56:10 +0400
Processing by UsersController#create as JSON
  Parameters: {""key""=>""45fcdf639621f16020dac48f10cee94c545dfc69""}
   (0.1ms)  SELECT MAX(`settings`.`updated_on`) AS max_id FROM `settings`
  Token Load (0.1ms)  SELECT `tokens`.* FROM `tokens` WHERE `tokens`.`action` = 'api' AND `tokens`.`value` = '45fcdf639621f16020dac48f10cee94c545dfc69' LIMIT 1
  User Load (0.1ms)  SELECT `users`.* FROM `users` WHERE `users`.`type` IN ('User', 'AnonymousUser') AND `users`.`id` = 109 LIMIT 1
  Current user: Automatics (id=109)
Completed 500 Internal Server Error in 4ms

NoMethodError (undefined method `[]' for nil:NilClass):
  app/controllers/users_controller.rb:89:in `create'
</pre>

What's wrong and could I fix it somehow?


This is my environments:
<pre>
Environment:
  Redmine version                2.3.3.stable
  Ruby version                   1.9.3-p194 (2012-04-20) [x86_64-linux]
  Rails version                  3.2.13
  Environment                    production
  Database adapter               Mysql2
Redmine plugins:
  redmine_anonymous_watchers     0.1.0
  redmine_git_hosting            0.6.2
  redmine_plugin_views_revisions 0.0.1
</pre>"
15872,Redmine,Defect,"",New,Normal,url_for causes routing problems if a plugin uses namespaces,eyal R,"",2016-10-26 16:09,Plugin API,"","","","",0,2014-01-15 11:14,"","","","","Redmine currently uses a hash parameter as the url to pass to url_for in many places
for example - lib/redmine.rb (pusing items to menu)

I have a complex plugin which uses namespaces for controllers and models.
Since url_for keeps the current namespace it will create the wrong url.

You can read more about the problem here:

http://blog.enriquez.me/2010/2/21/namespaced-controller-and-link-to-helper-in-rails/

Please consider adding ""/"" to controller when using url_for or use restful paths.
Thanks.

"
15871,Redmine,Defect,"",Closed,Normal,The parent task associated errors,joe chen,"",2014-04-25 14:05,Issues,"","","","",0,2014-01-15 02:46,2014-04-25 13:36,"",No feedback,2.3.3,"Like the picture shown.
I set the parent task 20870.
But why is associated to another 21708.
What is the problem caused by?
How to solve this problem?
How to avoid this problem again?
Hope to receive your reply as soon as possible.
Thank you!
"
15870,Redmine,Defect,"",Closed,Normal,Parent task completion is 104% after update of subtasks,joe chen,Jean-Philippe Lang,2014-02-06 19:00,Issues,2.4.3,"","","",0,2014-01-15 02:31,2014-02-06 19:00,次のチケットが重複 #15974,Fixed,2.3.3,"What is the problem caused by?
How to solve this problem?
How to avoid this problem again?
Hope to receive your reply as soon as possible.
Thank you!"
15862,Redmine,Defect,"",Closed,Normal,Issue doesn't create via email,Stamos Yang,"",2014-01-14 07:38,Email receiving,"","","","",0,2014-01-14 04:54,2014-01-14 07:38,"",Invalid,1.2.1,"Good Day,

We made our redmine to create an issue when an email arrive on a certain email account.. mostly it will be created, but there's a few times it won't.. 

Is there any fix about this? beside updating our redmine? 

Thanks"
